Genes	Ss30.1	Bc12	Ch40.2	Ch22.2	Ch22.1	Ch22	Ss30.2	Ch22.3	Bc12.1	Bc24.1	Bc18.1	Ch40.3	Ch40.1	Bc18	Bc24	Ss30	Ch40	High_TPM
AT1G65690	486.6634329761761	3.5669504118887114	859.4869295704187	276.4883773111304	348.7766109914341	338.47578584142485	399.51763268908564	279.2192021468801	4.6335213898485526	124.84217414000723	17.39391898023292	848.7590165232384	599.7608796568933	25.28039764129269	97.26656372174914	408.73349760192696	598.8309826428315	2
AT1G65845	0.0	21.690739775420003	867.100675945895	869.5964781835362	860.3941875889194	893.8905466902106	0.8886763373936797	857.7693719773417	29.727190696516548	209.5240910817805	97.73423240540136	823.1722247592561	854.2076302560803	58.23140465651154	213.7332639398497	0.567894991837815	817.7853714835561	6
AT1G65970	2939.6624137784856	0.19326939384215314	321.65145485186014	18.10807955186441	43.77641134795171	50.84773271141685	2871.969956442273	20.36249586722197	0.9379215309653449	343.79321931225275	64.69053315641222	312.0672647414111	145.09140040215158	40.15937519572292	266.04351231047247	2352.4480526256666	141.49354293710272	3
AT1G66580	2404.303439018123	85.35887103586045	868.4632627223813	242.1832820184101	220.6295162419352	231.9750635158006	2749.921645353033	235.96984636254246	83.66864020833091	434.5411109211441	213.24651006198366	886.691399886567	672.32230171094	210.07759114720332	361.579937751708	1995.1215866372133	677.3575804207231	5
AT1G66700	3756.7199642172054	1.4348407719930445	447.4327144957905	210.93153031021052	188.12737402139663	181.8779403119647	2675.155090100749	206.01325473952582	0.7141714988016653	348.26355106030456	186.42256948494855	438.9120792909368	325.07332680866347	188.48739360135346	229.44575346259361	3592.971043814215	317.1640205966733	3
AT1G67090	56.84993715115555	21314.028193373808	304.21500029219897	2030.3990317448847	1391.3988793321466	1444.054438905797	85.51953148734019	2026.1620091517398	23373.50079379125	6115.068560408295	18660.458453776522	313.51840394111775	898.1454865546555	11825.591004067704	7187.542760064828	37.1945899494897	881.2982990607717	12
AT1G67740	12.848136943203125	1904.06429888038	127.76229834917721	324.90359721961653	283.22604459253	295.2062270668518	21.445942735120628	313.76678816965415	1852.1813859745032	1015.3715479466088	2129.9523914910665	131.23778140377854	187.7788642133392	2107.2091134674833	1164.5085391838338	13.030699295169793	181.0446094335038	6
AT1G67865	3048.4212419146797	3057.634551062604	883.5113591091672	689.1199178316252	1214.7954149056598	1236.6540651997395	2696.563619317627	725.508186083983	2884.212921221876	947.9934976970654	2857.6835680392674	864.0074355759206	648.5567914685453	2063.5536934388306	1088.4237914621992	3466.6153469736187	700.1589814283068	13
AT1G67980	3033.9201738522997	0.22439039450212	463.0029610244085	10.943955231123509	24.13499587207445	22.318274334452628	2398.800882028617	8.756053824300116	0.18149155966656688	200.23985878225	14.154829420307006	461.4962687133128	208.95144347599927	10.084227107795472	163.00120231984326	2141.6000115563347	214.72962437945142	3
AT1G68010	1.1924834006121006	1058.8648518095142	17.20697222099956	76.17437532051964	49.345774771309316	53.00015730762257	2.00135467819901	78.11872660652435	1058.848789752574	148.10869656839287	717.425337628871	16.504662286187468	30.282193860908322	510.1375732420229	175.69396263920277	0.8896939342383137	30.25020718465974	2
AT1G68450	910.443756346996	0.0	68.91634730863318	0.0	1.4982688710025465	0.3798921950807807	819.0498048330011	0.0	0.0	26.85290283543138	0.7621492342711212	65.03875614205425	49.562912168536386	0.2860823910684827	20.846388848804537	983.7487813619618	32.87176493218215	2
AT1G68530	4.199219069739553	689.9738220326103	233.7416832500291	1228.4940225804635	794.6838710176462	786.9728214810582	3.6770002583903625	1257.7804336933575	667.4243877826269	209.6711499814796	369.08300303670745	234.5391628574783	564.8450069223836	415.47824393148505	269.80773457294504	1.3821945025302458	547.7622235946807	2
AT1G68620	1024.5388430024198	2.9565820426931166	898.4249380171245	156.27226280793977	173.28679886601924	163.6771722526531	998.8111122260956	160.1200191560227	3.478318951631453	412.65161697582886	63.66773069198992	931.5048046459583	665.8336157524857	48.706163761288394	315.65474153503885	1376.8701143105582	652.0487944658341	5
AT1G69920	1258.615803538814	0.0	118.91155850838922	3.814157625618919	3.309168648159166	4.2715437368138165	1171.3465534415375	4.1746382603257635	0.0	56.730319547225974	8.110588111160787	122.08611778285993	40.622138997563155	7.007892272551572	33.79558927107158	1255.9546759336654	49.705482990190866	3
AT1G69930	2732.883396504181	0.0	142.71687020386096	11.49178562607501	13.487946099441068	13.862091352717526	2300.1578964694572	10.35217130663767	0.11495098261308186	114.82034042354944	11.160782641400166	133.9846157260858	80.36167770738372	6.180995593639652	76.64209749616711	2059.4135667552664	81.2510256639607	3
AT1G70760	0.7343019442806599	853.5731410250819	3.7177649896765166	16.41254462525148	11.032707141018749	11.376044459964467	0.6429834676436623	16.822080661840324	883.2587619534421	46.329217737809465	373.9589147392293	2.4131716073848883	5.185270393787263	204.05996880013896	56.00098095292493	0.8217774587770734	8.168135528602837	2
AT1G72610	2.190023342591441	3252.606765397472	16.632106532763363	234.7360349712004	115.98859217992079	132.0988769258169	0.3196116652029901	239.58118033076354	3487.661212894635	873.4930319877394	1633.918502306869	17.439317081708605	60.37236210850151	923.1618684878964	1083.5135027012618	0.0	59.71441827393218	6
AT1G73010	1386.2128693123746	0.8728161704777322	19.84930915259125	1.4936469948034006	0.3681506487099405	0.497845874495584	698.4555162482138	1.8921451072854103	1.333464218006999	6.056340854560332	0.3745465723024032	16.105035352640048	14.241486206183682	0.1874544147044019	6.640043557301233	791.7619539985433	17.28446359745957	1
AT1G73260	1478.3908038783522	0.2096734318997433	2621.2982733982667	45.74870174284026	235.07214307333697	231.14857186519333	2911.6252779083593	51.27246044420677	0.6783527122105324	1402.577707520213	34.820693140761854	2628.886060097496	1633.629470790054	104.15783054818338	1040.4696471334273	4161.565173528116	1632.1913486850901	9
AT1G73885	3.7917208878239994	911.8456863108071	50.18762749969235	125.4734180818042	110.48048479350936	115.55915955451344	8.300447328851618	122.55815724258932	948.9825302272676	114.04849936693749	657.0114238672372	55.45791281605054	68.62989765395673	558.1917733272867	139.5536214443492	3.0310135067320063	68.11652117899521	2
AT1G74100	861.6471338080479	117.4319660006279	243.0200981968636	386.4896048121842	411.473690338562	417.32334286865137	721.1909946323752	388.9022399801215	88.28190252892115	370.609320779886	167.0017355324787	257.69883774951626	293.9153313879555	170.30510057332532	336.18132931369826	730.0823394133326	295.43646876609864	1
AT1G74470	2.721083446004573	628.752627488294	46.659928155009254	304.89793672175955	243.1499109270621	234.6036374940353	2.508091540454002	295.5023875285745	718.5690947195446	355.6394973812786	940.5691808110485	45.83446236285046	116.10635118658266	685.9768789071459	454.68413550278206	2.243860437086335	110.73821519706756	1
AT1G75040	68.32962400392152	35.0090314268921	3398.9818473945347	7942.641619146896	3378.2297797473598	3319.2800869947564	79.91272033955741	7929.375354693956	80.67819434916184	766.1189047884852	120.54348671243336	3437.003411704313	4084.23344712409	61.22514190204264	783.2423123146698	206.62493456091642	4104.870048709145	8
AT1G75380	3.4769442758668254	901.2430780376486	209.17017277647446	240.4275265114583	348.3304405350637	356.4992458483728	9.568580162365805	251.5210113796309	859.2892195213723	397.9198062327992	473.58497766329856	207.0886798671819	267.61472889343133	644.8030105148798	419.5265061339925	5.141868545196754	265.8159902546326	2
AT1G75750	5.333542017603522	450.7836634365226	1162.1402539657674	1150.855800622606	2352.3313291000572	2338.855395251902	33.9655108614025	1167.0678863660287	572.9809661218633	530.2137326347847	1097.284176004922	1149.4853497034915	980.944399655189	672.4166586833641	665.604879546417	14.650968889002273	953.8615461147124	9
AT1G75830	4150.1661921206105	0.0	7.448807711459018	9.466521274921835	4.420963361508226	3.9856118295332186	1938.12057191	14.643040678837895	0.0	178.11980778925832	264.3688824608645	14.876805183988154	22.909208371672197	193.96631327921185	125.8079567025354	3052.9580445207457	19.691752516516736	3
AT1G76180	187.69858200019561	984.5718235863741	2155.996762251604	1770.5986732200806	1821.8862362735665	1803.4507325941154	276.82681247644473	1774.9353718860816	1025.839677822601	501.13381430057984	283.1153988106853	2226.1774289662485	2468.924601511743	309.44800403202936	496.1440546015481	260.48859024057145	2459.9632003977104	10
AT1G76600	902.4224987483383	5.2176798721595095	442.6567450035503	49.28805643988732	41.72713328066307	35.891934486387854	851.454313289665	56.46556286982354	4.726586639918549	161.48058490306948	62.87204351468821	443.10484257685164	286.72315053818284	55.873077492503974	129.83361534174813	1061.4646548053297	290.99843518305033	3
AT1G76680	1132.7556201051505	83.52219256568193	119.23866607878195	235.75538907434884	133.14296635239893	136.5226532693791	936.5818475984764	227.41530698756526	70.70643851459548	207.36332879666162	291.5220821087038	128.75932548777348	119.83246455815191	268.2222008632886	186.74082010819617	836.6607616415913	122.88264167283705	2
AT1G76930	441.7518686005587	2.901104281943779	1030.3388754476757	1398.7897796939194	2101.662001333834	2098.031031351483	347.4490450565276	1380.4780956580207	2.7375515147570955	3842.455947993353	22.28432143663686	1001.7225298442703	2330.0160847567154	33.1784307563373	4205.621705337525	483.80368829910316	2316.285714641192	10
AT1G76960	108.93951907676727	428.16088496628316	819.0023632562384	1819.1201156479724	1463.5944511069367	1477.967080421232	98.3495807119651	1779.0018119550098	667.4690310566896	364.181454987342	451.80544090647817	748.0489494728607	1414.0091067815347	1144.9809031495365	269.3876522085369	99.2349348283385	1388.4580661391574	7
AT1G78020	1.9477228876664308	1967.2971100078173	44.12934308490853	142.47485547026815	88.52378173043657	89.53493241167708	3.1267541204326563	139.87702834810668	1877.6918538278976	90.9620347851828	689.7288410742098	50.22240615303804	46.55145095480808	626.1990502644787	112.09739024938726	0.0	42.53901684131563	2
AT1G78380	1333.7204429881574	251.25703718441795	970.3766899217386	437.23492456385657	356.7360760126004	357.30186152679084	1721.0625684016895	454.3739567321836	248.1824388022348	915.2296504150928	299.8082394813026	958.5565947145053	839.5178826503953	254.8195734956733	666.6535100589276	1471.8664245300579	830.4485615597392	6
AT1G78460	198.03797080829716	98.00639423230561	416.2062691042791	1044.9046535666355	1125.3152888259797	1091.0944517666312	250.62924027889827	1040.8004017218134	89.81932591837217	426.6879559849463	469.9335963592305	392.94601425974054	860.9955350972182	728.868128339073	510.9102467027847	261.9260425220819	887.4061661091895	6
AT1G78830	771.8919772908753	59.79003442277943	778.3132852894389	802.953452168222	1038.9730700419086	1025.828892674449	713.2533823586227	766.8476838665458	65.55029366413355	1326.6032975004593	455.4393230136855	784.0772322847557	941.0752602561656	513.4407250071777	1243.3392805242952	719.8712469817218	930.5496847687764	6
AT1G78850	2368.8298298669365	41.19086750841291	596.5225421416542	522.6238168329278	569.198106666448	574.1339966732382	2064.8699637301056	546.7055053468447	49.808278104254796	975.932380892722	102.89014662660135	583.123642109943	470.2539106633894	66.6461939500692	994.4128372973012	1801.922671842831	478.6072783074556	5
AT1G79040	69.60943634400401	7780.36557452592	460.8215043301477	1378.8038632585503	1449.4106885505846	1483.5253501069215	121.90548345894474	1419.388987386686	7766.46506833018	1778.3569830069193	7649.505974322104	471.3834182042733	874.5644375712768	6489.290608037924	1933.2483414723679	78.63675357565978	891.8136551113159	12
AT1G80180	443.99440861954866	287.7021174055701	413.4653936720338	362.5666894957757	453.1104601663041	449.0981674824751	531.9878683191323	356.84313967200256	265.6409700075086	476.7755156858277	691.2638723958903	404.5634791041384	422.1294097373539	849.2757117474083	465.5068617814286	546.0221825718505	436.42457534661344	1
AT1G80300	875.4018337844742	84.77906892167636	624.7139290796488	125.59793227940085	177.1720646189111	178.491866259231	951.9480303676256	127.74117996579685	76.4104424210468	418.5181520822125	151.5363603432265	621.6782684857392	399.6250062695279	178.0920051703344	338.35964556172564	929.3866331312453	402.7250307054496	3
AT1G80920	146.57536141536315	144.76805967044632	558.1003817581279	526.1958562031364	1037.814535186983	1041.400630968191	223.7323526944756	540.7260466506569	140.7655933809804	867.2794242997246	340.4061343050978	561.8682753622699	798.5380271592314	441.71995668632013	782.0278506716022	183.4226426912321	839.7212770084708	3
AT2G01379	1212.2001764591455	0.0	233.15373730989617	23.392879915564233	20.966628408236847	33.314692375925524	1159.2042257686055	20.833594461761233	0.0	33.40239133187806	26.308090336639122	215.18956008004548	112.18538416076949	18.68257566063079	23.409816745862827	1797.009052505459	102.9803801127441	3
AT2G02010	945.2807275468057	2.028776922097121	124.41940563277326	17.154965396617712	18.95191681591264	16.923972058322047	838.1978041807574	15.289895276693061	2.1718011734803606	63.03440905320072	35.18237512668941	119.74837257233038	46.92467382560549	21.164443136872684	51.866492940575284	569.7193887922698	53.50143207670929	1
AT2G04400	845.8362465596625	46.47374918574791	533.4385154140462	338.76398915184564	371.55235449312784	380.65870889826965	900.6432956814508	337.27825702976367	33.000386013163926	265.0070253922464	156.98666994364953	554.5808607600592	448.991542258264	176.8915837606009	219.08271013804284	1000.7176808004506	440.34670625094583	3
AT2G05070	0.7679779842308915	18.085388904533566	25.662559005921448	122.49743178075	158.07993526049177	168.9092485362861	1.5691002221207195	119.59669303957122	30.73074367396708	37.06476324403247	1272.523236265107	25.044286131881627	77.80024850220605	991.1545240413036	47.86624687850506	2.864884131083384	70.84220779567967	2
AT2G05100	1.0744480718347684	43.801075238549174	64.19108158231768	86.91874302956195	133.31691374883746	121.97749818671205	2.665681329732919	91.54369773047165	57.87017433604501	29.072830504006532	2945.3310830888763	71.43505045310955	134.96481075679426	2879.5099260169404	34.45444823621862	4.408962526615649	136.13403327939182	2
AT2G05380	134.66169562002221	65.53180400852409	993.8329005200417	3163.566343544605	2108.040017181946	2115.7412894693034	444.4944290744365	3191.490445901855	72.00267580078278	883.8508991225923	282.472870129691	984.7724086427788	1582.2499581961106	278.87637469149047	868.1302527102237	182.90737351552775	1598.1446999346897	10
AT2G05520	18.556008591957212	1952.9550132093173	5695.131705756713	21455.952013060552	18793.409040441464	18983.608281416622	53.55942868865603	21435.8982728207	2143.9062461557583	2233.8159938326285	2170.132400418216	5696.297432385616	10959.749925806893	2800.7272786691565	2358.4668447101153	43.455904608154	11056.692888930644	14
AT2G05540	6.410572529434332	32.34961520738896	944.2459187173055	396.1480265202068	707.9320415487027	717.5078158804287	18.804714906880125	387.114868521002	24.31808966630362	102.44966190474364	73.2479853365567	941.4684064965054	683.9855987848778	62.34552679642432	95.9182058340828	23.316304881968552	707.0038330651877	2
AT2G05620	1.8913837958744266	915.9887119239315	113.11722454385081	129.34628079533806	109.05245941094101	115.64656225414696	6.210635767012647	134.0053131374129	955.4345671551056	83.96356588611908	1079.1135584833755	102.91839398978031	110.95753430062256	913.7566143418601	85.8513730844621	4.233399030063712	98.13987670868431	4
AT2G06520	11.084263441919363	5030.614007942888	224.31309831943543	1065.6756405979256	970.820602683842	951.3377239119084	18.26976766562049	1051.7987221075084	5160.907434497731	1665.43379820751	4224.827713021523	244.7679485399761	561.0046653528153	3262.5936194338487	1931.7208230899716	15.323457172922922	597.5606119010738	10
AT2G13360	46.972758402924455	3529.28641818432	145.14982635586475	308.7499509815036	309.490574787803	311.4262136989743	79.96980676365338	302.67063824836066	3745.019159654562	730.8090024742459	2333.4322028491024	135.13598607572914	182.078335339975	1976.9232712783976	801.4286173276787	58.428598524287814	181.3845997233622	4
AT2G14560	32.58503090794153	352.73740292246714	238.92831174391318	139.680867402874	170.35167361163627	173.93495421766013	43.21623409434569	145.53069370294116	273.0400731925637	901.1825636904554	313.70785921506143	227.466888033835	354.9301477097558	378.62849625645407	884.7912142992398	24.31120159063232	349.5920867808371	2
AT2G14610	441.70427585217215	46.40771959380985	441.66627342635974	182.27718027735568	161.31361511127412	170.42385973762796	749.6314045299907	162.908243113508	23.29010978589495	4887.887747237303	252.65247116087662	433.90681786632126	1268.8421489995205	233.44323111188183	4187.218103374103	374.69501229980574	1225.3412567209655	4
AT2G15960	205.38488142379998	461.02349057094324	849.7158426405106	1135.727046343524	1853.7187542164481	1871.1297843938398	308.3023293573458	1157.028943706584	434.4066407040525	534.3637855211261	675.7332364776108	895.2573148113672	918.8045158406196	461.83600770451625	563.3870217087176	300.99648018241453	881.2161599127292	8
AT2G16500	988.6771595398959	71.2519831964738	595.0922765783453	161.7324365454191	179.8338238986619	179.08323423240472	819.3547372837627	163.31894833422066	75.91953725647265	377.12227370973267	474.5631163089624	592.1213000565541	432.7101240512675	537.0771634702417	352.5822199308062	993.6363619112697	451.77245450891405	2
AT2G16600	178.43865478051322	1119.7428877647255	624.6343733517233	1482.592004066958	1436.6719378490016	1466.1153285290836	267.57925347767343	1457.4845780710132	1143.1412774389214	1424.5927935279715	588.4054898653837	664.6587961032767	1286.7165193872909	833.9055076895347	1252.9198861072211	288.01305834131733	1263.232958888073	10
AT2G16900	2350.6885333189475	19.15404094097576	681.8259759599675	108.09925739877632	92.75868449541305	92.81381961396522	1973.4700191145755	112.92790673902745	19.690997306221934	265.70945048312484	40.67482015192585	703.7408337199491	461.0164944175325	29.324575844958478	185.42368500248432	1766.1863460644065	455.6211405982148	3
AT2G18660	1.4933601259432672	3.7679649686909817	274.1760706844269	868.2182558488457	562.0561359002845	570.3309749948892	1.9614666957482028	880.1721953857362	12.369700843538876	110.15042078050487	29.960670755054387	283.7028590551738	466.9362342152921	17.351153699078495	115.479812289279	0.4178150755609373	487.10628937840994	2
AT2G18690	1503.751616128204	13.460644841712313	3777.086169643372	1637.115333946411	2131.9577471802545	2162.2663970955755	1138.889167235384	1608.5928107744414	14.743145633801664	550.3616115458607	217.6938891783881	3749.778836751883	3199.24535514118	146.4892411950141	509.36505384513214	1373.6418709330105	3169.914641705753	11
AT2G21330	0.9222809873953018	2292.7105352008452	32.01943825305739	95.2733097435169	51.66698689615257	54.710381151659575	2.653494429414116	96.65517292425704	2442.702424518528	120.88645726781773	2282.431610734328	29.876370418429488	41.86725231598526	1661.5442929430214	145.92772228545	0.7372499750110953	43.10989091278696	4
AT2G21620	1815.1463622735143	81.54297998075768	749.2730406365039	151.84586672170772	200.53445368033192	200.8500468618769	1709.683345506451	150.6028291087096	71.0133372394871	596.131330823961	128.14726743421372	764.6293326794561	528.0814816260087	144.7824159031436	502.8138887073732	1700.1610907579534	513.0792173178784	3
AT2G21660	35.41841322512468	301.33666565682825	892.4085460978544	5795.753091080434	6184.436524598729	6007.894665122416	130.01916687480923	5825.237217179075	264.26683517116027	984.3798833052492	155.13139369356026	884.5500415646292	2494.928225670773	96.4516564259137	1148.7042726754805	129.58484828632518	2453.929429592052	10
AT2G21970	1.998754928391316	1012.1897942532026	80.45146028970295	105.59453747250588	95.8483161265046	90.6117536572372	4.3754697397876585	117.04583788108894	976.4013431789817	100.23571220732842	534.6693208980594	66.44395522494469	70.0281478610067	492.9449451726609	96.72178232251015	2.236861496234537	74.83470211635064	2
AT2G22330	1292.8765290353833	95.9168729530013	14.601931375644245	19.344312384574547	19.702816141215067	20.267372552810894	1224.935951494753	19.315930917407247	76.10055084177178	209.11824262595192	77.11305972908046	13.30741953652013	19.164158146946843	57.087437787708865	184.3485614204948	1451.5940262675863	17.928428617171672	3
AT2G22430	36.44099208464272	406.53532181884077	701.608607362798	1073.151389544139	1284.8599360261635	1260.2579574935335	85.909266754431	1076.592822468455	394.19236347352205	278.2598731510629	197.25562406200484	690.1510016456448	856.6540235992132	281.46452570084176	247.49843243699897	78.42714301102282	844.3413356464882	5
AT2G22470	923.5206767744631	4.8034277126123	612.7083245486325	262.8960154698189	310.42258171084	315.7163158527024	827.3946982942406	284.27951230815995	3.3300951326698867	130.13840114266122	6.183801741699777	610.5375730179652	480.77317427866205	5.968718977292434	71.81738885601413	995.37794694373	486.3803737187693	2
AT2G22500	986.6136528668492	24.95247389563569	627.3235086083678	295.26681761789666	200.5807451054659	196.76842903102886	750.9550899261462	282.34942812716383	34.29785878679749	179.95758021767426	25.62423396879053	624.6047187120292	430.1485811256427	19.654953574905655	158.5719737750626	711.5368559781766	429.29873614722106	1
AT2G23270	711.1240738427333	0.0	442.8378020030874	21.380326331745227	22.39653639929668	14.697898030366757	717.8955581108312	17.604924055677742	0.42104651102722696	37.3001716297259	39.539776653824184	461.50395647391116	258.6293059512489	25.15552059395279	17.65153998308737	1154.996148782727	287.61744770163466	1
AT2G24180	2643.168801901187	70.57163703418982	1195.1685000562582	365.8971667392002	413.4323122644426	428.13090601213804	2777.731445785131	366.86311753481993	76.40805337936563	628.2528497727817	129.33291430963786	1220.65645044935	748.0749710421549	138.80431532251708	474.4116942266692	2883.315784447199	755.283585591772	5
AT2G24200	1446.202248925921	148.76304150217942	373.81752750810165	428.5788088332797	418.4435969027279	420.8103615621068	1596.3385421286875	431.86867204834846	146.37368852252274	610.5277178246026	249.79394184302083	382.2087993037768	408.7177708433328	310.8000742070656	544.4320507597249	1657.523558773458	407.8268694194985	3
AT2G24850	4.834242596848512	44.093628178981625	143.5167944406571	20.343321485511844	18.48847962565984	20.006986890329674	11.92950923965534	19.68339601572065	28.330588500260703	939.1162257503557	34.5124078002911	144.48284631400884	174.02701131067403	17.525052935727565	626.1347496561783	7.500412443807068	174.64801848509842	1
AT2G25450	417.2440012291684	345.09293743769587	783.8927844077948	161.69342306127305	395.9149113651147	385.306996509256	921.3849113829783	152.38845150903285	369.57802272856077	1474.8870551840241	395.4024860150447	785.1065145806583	688.3934888114113	506.75264781857453	1131.312154460466	933.898426092224	678.6296134355978	4
AT2G25510	15.731607938844247	3780.0763623955827	774.8710607861461	1790.3541032952573	1392.5753203557874	1345.3070698745614	20.662815690971048	1794.7414410670017	4341.04879219308	6464.161356710258	3165.9011843274848	800.2065505266298	1867.754894078401	3451.717022707795	6374.209871472251	13.413847008516115	1882.2447920087145	12
AT2G25735	1312.7517004337876	29.43814983872396	396.3731288681018	190.36842125226585	147.57011961330699	155.4803781416865	1235.221846523799	197.83533407567867	24.420697639579164	89.06699239382485	101.06098846435064	404.49757798871514	302.4962655794442	98.48386312532516	76.53809572474279	1201.632675520959	328.56546522491334	3
AT2G26010	1857.3937102674086	1.1814642075742057	5.0378409642718	22.7456460839083	22.92351372633896	14.657231909334117	1168.108376288274	22.539013138840932	0.3185308387771196	779.2417985381987	407.6239200267789	4.024642948325298	32.429617512983896	670.2611901978652	788.1294531946953	2584.9625306442067	28.075980869612586	3
AT2G26020	488.75863219761965	0.8572137783661429	6.031106138615611	41.25787538879267	26.57536685939926	24.20284786073011	323.6688176975542	37.90975396022429	1.0399981644615732	458.9724965021542	1804.310173808444	5.475164894212256	60.58814186771202	3494.4684303900867	533.2598333594826	694.8383329155045	67.57549993944912	2
AT2G26500	157.41516988944304	3978.283790170901	343.93260297354	712.2957528498691	654.9575350382557	682.2592472082904	252.35116588138308	704.5677619096011	4115.178274860037	644.8171435011222	2945.761229688902	316.36169048666176	387.24652393976464	2289.272162243008	730.106165005585	218.854410439127	383.8807610201836	4
AT2G26530	1210.0177398671526	28.768777297640252	288.21836686477	85.54651797595702	61.453759282087915	64.15519041642503	1103.4411828869909	87.25169001324467	25.803001279555346	154.28854098388956	94.0571246048837	276.17213816397305	204.84368462603874	55.195009242844705	120.26552686227257	1252.4138278327634	198.18389374731063	3
AT2G26560	5141.969455631624	36.896923388461005	1677.992125584711	455.60908780761235	727.792858582055	715.0452664260295	4425.116346855172	447.0773516032271	31.24952377418603	669.3412995108686	470.0367727889585	1661.3536280731423	1310.89555299876	537.9619368047811	607.3120344007741	5310.263135368883	1295.8280222764895	7
AT2G28210	786.9633135808373	0.2295849676766368	134.68605674960992	11.374104198092706	9.819382780714642	9.310760990756464	715.4406133035318	10.81022977245785	0.1485544297101808	76.42643039536546	29.61525443794402	134.20463660400722	78.33139025673341	15.354474097718825	44.43331344015216	1006.9981551549691	81.0814650169044	1
AT2G28630	0.4797849880520035	10.444110570100419	391.33568396050964	674.1358083233537	983.0198601095668	982.1288409428028	1.120315941759747	679.7357421555536	16.971616913040865	87.87955732415716	54.026314587860405	382.6627562175384	537.2585952373777	32.942657220583946	105.99463680216762	0.8949009130637824	531.2239542744005	2
AT2G29350	708.1662801616336	8.12692102345694	1946.2703305391549	327.61139782186376	468.9953924550476	465.37978060092996	1268.0524155618918	316.67814058509924	7.961929222002642	896.3864073881833	155.4620707454166	1941.3583220930573	1674.1482683708914	299.9042436762217	693.2521932752405	1222.9922451518682	1686.032609192139	7
AT2G29460	912.1675349324877	7.895860027592964	810.5206665856963	265.9727540798532	333.8613717873872	342.8139670536692	1226.9891827142787	277.6851577613108	5.663352577599772	522.3757558591061	214.80574471167648	805.0113331467276	548.3698974522819	183.8653409518132	391.7898206860987	941.3556904614039	542.2759905753077	3
AT2G29470	2124.351842624933	0.0	1685.5974686694358	50.729683387140945	161.71496956035475	159.57544332638682	1631.5919819280484	55.909791682835596	0.0	250.40703376885313	26.50200746442762	1684.925917232178	924.2146176495744	21.328222478858294	195.34329768835846	2721.7086817483605	941.5270367848053	7
AT2G29630	2.2096580346284687	1470.9392344879218	57.61552876587536	300.98154393514335	315.8702098291395	302.4025711120549	2.948362506038065	298.76910347412485	1617.121755832491	211.2763849925942	738.8979008040747	57.056252832077206	131.42941194141372	597.9366623100201	240.94352076914262	1.295322783681563	122.6406506527268	2
AT2G30570	21.376793780844483	2037.4658608792226	151.36359259823783	481.47033812228983	499.2476787515167	492.21348014968527	36.33563167425861	492.309126271274	2139.7462234679338	661.7659268344029	2814.7097735468124	159.01969643782212	291.7440556276233	2438.1069191667034	748.0861223596244	18.294331522775323	309.85852777419143	4
AT2G30750	3678.586040511094	0.28816200184736723	2164.2749093766447	123.8065857981838	208.6635322889311	206.36001863940552	2857.0847651952736	125.18897541640033	0.40787485453167743	566.530445420497	50.359434968725175	2156.4662700024405	964.0890255155667	26.457312115675897	469.3863991799224	3225.0015853871464	967.6139232396615	7
AT2G30770	5621.971018516329	11.431234219918696	573.9759954969296	77.29874532938453	89.35210939244858	83.0774917712498	4178.749041005049	76.38316892566883	12.785644100721976	955.714401509762	229.57363966060424	583.5212264113818	438.65345255933823	184.78350472296586	665.7990828877746	6229.51892546258	443.6529325414289	4
AT2G30860	786.9992110977072	1006.2573029098387	2562.7146249487314	7724.370224393805	7126.057158615795	7195.3589406419405	1503.8194105288003	7709.7803606192565	874.5082737008792	4166.906956306991	920.6931580521723	2589.709678784437	4656.840051755684	1186.5158530682636	3753.8837856352443	1738.8105986583835	4589.044018934227	16
AT2G30870	2408.4520993084784	485.2442281108345	1825.2466027846485	2008.401086478725	2244.562319931976	2231.67228265094	3067.4203960633467	1990.9603424995705	424.4820267451103	2300.135564591636	1108.752423913768	1843.4552780314011	2019.1656702560904	1586.0664379592786	2083.7500853558927	3445.0069872190556	1966.0810102128744	15
AT2G31345	804.7616058042413	0.0	27.743603056764425	0.0	1.6143319525590814	2.455922782282793	531.5682181055645	0.8297011878894711	0.0	8.386393414617272	0.0	35.85333330726411	25.38797521262941	0.0	5.4073379525654985	863.3550256663733	14.86688586134686	1
AT2G31570	885.8903305330867	89.2477307472349	449.7842356120623	151.7636015387671	192.24991543654878	190.4148335331705	782.8909182741393	148.94700296101166	86.93144188504507	184.85084733221592	83.4889438984799	440.0619177747125	405.70694816762517	101.44152546838605	143.9632965371676	699.7903273350937	404.2071848913184	1
AT2G31945	884.4386456312385	1.4152956653232671	861.7856699507449	20.586915784278123	33.430124184244306	34.510831596869664	973.4539000038278	10.431763893568663	1.1447202018552731	81.56204387038974	7.895389723777393	859.3765587185753	468.11815071476485	7.751044783011701	82.13694356312831	842.1744698922058	462.4494244799469	4
AT2G32210	480.2175975286779	1.42121740450872	896.6619157266776	200.28540662587875	192.06835245604083	188.23260889479585	436.42839154738067	196.6912548261157	5.7475491306540905	32.13848421944752	5.8548367954886125	929.1778635313104	691.2664703761357	2.4723982374558617	21.685913922736525	411.5076412821763	690.925988020155	2
