Genes	Bc24	Ch40.3	Ch40	Ss30	Ss30.1	Bc12	Bc18	Ss30.2	Bc18.1	Bc12.1	Ch22	Ch22.1	Ch40.1	Ch22.2	Bc24.1	Ch22.3	Ch40.2	zero-counter
AT1G70290	12.888362741170646	9.932214751968383	10.369597346278676	9.422064766172811	9.29232163280204	9.250298417906333	11.68650052718322	9.799281621521924	11.08746284125034	9.405141463136344	10.584022940257544	10.640244936222343	10.383704292474054	10.45532722030456	12.820178962415188	10.353146825498083	9.92184093707449	0
AT1G70320	12.764871590736089	11.986553149756661	11.965423565810127	9.831307243802053	9.83289001416474	11.62935662007961	12.274669342073851	10.550746785383243	11.69566329678802	11.926295994781112	12.448116305409465	12.445014845868425	11.948732239819615	12.50457073932441	12.72430067320957	12.48255589154897	11.961811408087163	0
AT1G70490	11.101319154423274	10.274960472140602	10.31628153174622	9.411510988012072	9.426264754702098	10.546894459887637	10.164906926675688	9.7431513941125	9.654636028527968	10.78953364497036	10.040289721025717	9.964340867792416	10.321928094887364	9.965784284662089	10.985841937003341	9.909893083770042	10.358651200892886	0
AT1G70700	12.511258495502267	10.405141463136344	9.967226258835991	11.878434149559288	11.43097517258807	11.627077840517394	11.006326078524934	11.709514660706716	10.837627933171403	11.536732889835415	9.027905996569883	8.851749041416056	10.007027266893967	9.483815777264255	12.698704666770347	9.511752653767381	10.368506461507694	0
AT1G70770	11.308339030139408	10.757390009366636	10.561287945164828	10.35974956032233	10.433585441150496	9.727920454563199	10.501837184902298	10.812979471251486	9.791162888555018	10.020979938904214	10.731319031025064	10.754887502163468	10.573647187493322	10.699572453287267	11.263269200372662	10.73047013718422	10.757390009366636	0
AT1G70780	10.913637428049105	10.634811050171717	10.154818109052103	9.96289600533726	10.037546953962178	10.134426320220928	9.579315937580017	10.632086412835182	9.37937836707126	10.875749351420056	9.749869427396844	9.73809225962049	10.198445041452363	9.824958740528524	11.00982861736811	9.847057346091336	10.687375683437466	0
AT1G70810	9.214319120800766	10.118941072723509	9.800899899920305	8.758223214726723	8.661778097771986	9.224001674198103	9.575539246834529	9.224001674198103	8.906890595608518	9.477758266443887	9.4757334309664	9.4757334309664	9.83289001416474	8.945443836377912	9.426264754702098	9.071462362556623	10.051208940914766	0
AT1G70980	9.511752653767381	9.036173612553485	8.864186144654278	8.179909090014933	8.199672344836364	8.071462362556622	8.774787059601174	8.810571634741146	7.960001932068081	8.43879185257826	8.918863237274595	8.930737337562887	8.832890014164743	8.971543553950774	9.463524373271179	8.867278739709663	9.005624549193879	0
AT1G71010	10.822570830950168	10.036173612553485	9.930737337562887	9.252665432450248	9.413627929024171	9.383704292474054	9.86573327085176	10.0566377151132	9.477758266443887	9.521600439723727	10.174925682500678	10.198445041452363	9.874981347653774	10.220378327695226	10.693486957499324	10.236014191900084	9.952741247186488	0
AT1G71080	10.37937836707126	8.985841937003341	9.00842862207058	8.038918989292304	8.209453365628951	9.243173983472953	9.710806433699352	8.48784003382305	8.83605035505807	9.469641817239516	9.372865060112588	9.344295907915816	9.116343961237467	9.511752653767381	10.524541715035847	9.49585502688717	8.933690654952233	0
AT1G71140	9.975847968006784	11.070120944476823	10.954196310386877	9.250298417906333	8.93663793900257	8.0	9.627533884472793	9.485829308701904	8.303780748177102	8.290018846932618	10.43879185257826	10.398743691938193	10.95492329203032	9.94251450533924	9.964340867792416	9.93810932621924	10.997885127829113	0
AT1G71820	11.491853096329674	10.831307243802051	10.567005370247033	10.502831804066744	11.040974598817305	9.523561956057012	10.161131882984307	11.149747119504681	9.564149489985732	9.705632387361415	10.37937836707126	10.38586240064146	10.578372691360805	10.363039630256514	11.50432244829189	10.304921669581672	10.7714894695006	0
AT1G71860	10.425215903299383	8.845490050944377	8.810571634741146	7.965784284662088	8.049848549450562	8.924812503605779	9.228818690495881	8.531381460516313	8.651051691178928	9.25502856981873	9.016808287686557	9.142107057302551	8.813781191217037	8.918863237274595	10.336506559810255	8.897845456005511	8.864186144654278	0
AT1G72020	10.220378327695226	9.92035285541508	10.079484783826816	8.693486957499324	8.531381460516313	9.638435913990472	9.824958740528524	9.00842862207058	9.011227255423254	9.965784284662089	9.828136484194108	9.884170519108435	10.1331422124006	10.00982861736811	10.490850876740296	9.939579214314692	9.884170519108435	0
AT1G72450	12.020285500844649	10.808159772868375	10.332036548361652	12.093417564387961	12.134426320220928	10.266786540694902	12.238106137432075	12.294907880953653	11.508785162064513	9.815383295813536	9.970105890612182	10.125413470483316	10.296916206879287	10.668884984266247	12.184565452446153	10.61194694181998	10.800090987624994	0
AT1G72710	11.874981347653776	10.736401931318289	10.563196272216738	7.954196310386875	8.044394119358454	10.611024797307351	10.34207466799914	8.584962500721156	9.83605035505807	10.932952892194717	11.00842862207058	10.950555897047513	10.607330313749609	11.006326078524934	11.827342704234116	10.992230264965887	10.632086412835182	0
AT1G72900	11.514220909358132	11.239001757765582	11.018895621121647	11.233020426474495	10.813781191217036	8.049848549450562	9.756556322524087	11.392854039872873	9.759888183221834	8.353146825498081	9.350939181546432	9.679480099505446	11.040974598817305	9.684748620421626	11.632995197142955	9.721099188707186	11.284824100224625	0
AT1G73030	10.471675214392043	9.710806433699352	9.782998208920414	9.29920801838728	9.569855608330947	9.78135971352466	9.642051692927977	9.782998208920414	9.0	10.0	9.64745842645492	9.69522829149575	9.702172685365547	9.579315937580017	10.562242424221072	9.537218400538595	9.719388820942084	0
AT1G73500	10.512740462803498	9.668884984266247	9.43879185257826	10.264442600226602	10.034798962577268	8.330916878114618	11.131213905086273	10.24198314969433	9.72451385311995	8.308339030139408	9.60177078840771	9.689997971419444	9.400879436282183	9.507794640198696	10.619302955415687	9.562242424221072	9.702172685365547	0
AT1G73730	9.321928094887364	8.554588851677638	8.154818109052105	9.147204924942226	9.372865060112588	7.857980995127572	8.618385502258606	9.459431618637296	8.348728154231077	8.124121311829187	7.994353436858858	7.977279923499918	8.299208018387281	8.214319120800766	9.523561956057012	8.071462362556622	8.611024797307353	0
AT1G73920	11.052568050804153	9.98299357469431	9.590587049915037	9.383704292474054	9.535275376620802	8.960001932068081	9.169925001442312	9.81698362325538	8.870364719583405	9.766528908598863	9.25502856981873	9.449148645375436	9.607330313749609	9.257387842692651	11.196602126523173	9.221587121264808	9.995767150877802	0
AT1G74100	11.914385132155445	10.561287945164828	10.65642486327778	11.501837184902296	11.90312867681232	9.78135971352466	10.366322214245816	11.838022058304546	9.924812503605779	9.675957032941751	11.249706056969702	11.249706056969702	10.64745842645492	11.138911718142744	12.043369113957688	11.128638812852596	10.474719946526482	0
AT1G74270	9.177419537989236	9.147204924942226	9.189824558880018	8.744833837499545	8.90388184573618	9.136991112080231	10.007027266893967	9.049848549450562	9.207014320177533	9.348728154231075	9.202123823830462	9.236014191900084	9.231221180711186	9.283088353024002	8.897845456005511	9.194756854422248	9.084808387804364	0
AT1G74640	10.018200178813226	9.014020470314932	8.696967526234287	8.479780264029099	8.523561956057014	8.603626344986193	8.968666793195208	8.857980995127571	8.455327220304559	8.92184093707449	8.238404739325079	8.499845887083206	8.710806433699354	8.113742166049189	10.109830654278793	8.016808287686555	9.002815015607053	0
AT1G74950	10.927037168720299	8.503825737995749	8.357552004618084	8.573647187493322	8.271463027904375	9.228818690495881	8.918863237274595	8.531381460516313	8.813781191217037	8.854868383260236	7.924812503605782	7.8765169465649985	8.266786540694902	8.405141463136344	11.06204613772049	8.546894459887637	8.584962500721156	0
AT1G75040	13.077983973962754	14.241387363998935	14.395601074102421	9.625708843064468	8.194756854422247	7.9829935746943095	8.83605035505807	8.611024797307353	9.398743691938193	9.489847960439297	14.184410482249875	14.230170583495841	14.386805558768561	15.443008270572767	13.034455095327187	15.421341660174955	14.223322989536292	0
AT1G75220	11.125413470483318	9.961449694398196	9.945443836377912	10.657318449581286	10.283088353024002	8.622051819456376	9.674192268145683	11.018895621121647	9.310612781659527	8.90388184573618	9.756556322524087	9.805743872151616	9.859534786382653	9.78135971352466	11.131856960608792	9.753216749178957	9.967226258835991	0
AT1G75850	10.044394119358452	9.25974326369078	9.194756854422248	7.936637939002571	7.90086680798075	9.226412192788787	9.43254190038826	8.388017285345137	8.848622940429339	9.556506054671928	9.64565843240871	9.670656249118439	9.06339508128851	9.546894459887637	10.154818109052103	9.607330313749609	9.252665432450248	0
AT1G75950	11.510764167917893	11.295768934420506	10.960001932068081	10.002815015607053	10.086136225027307	10.466586337719244	10.842350343413806	10.347621368568133	10.285402218862247	10.756556322524087	10.820178962415188	10.824958740528524	10.97656412341533	10.65642486327778	11.488844346457336	10.646558710154547	11.2749604721406	0
AT1G76030	11.976922067851081	10.719388820942084	10.762382038710392	9.290018846932618	9.233619676759703	11.002815015607052	11.231221180711186	9.7431513941125	10.721953612801387	11.3157156580222	11.171176797651773	11.161761743304675	10.688250309133178	11.124767535822473	11.967586527296074	11.050528905530557	10.721953612801387	0
AT1G76080	10.778898476008377	9.398743691938193	9.306061689428342	9.573647187493322	8.721099188707186	11.60408986146918	11.483311954999351	9.749869427396844	11.338736382573915	11.810571634741144	8.924812503605779	8.96289600533726	9.301496194982551	8.451211111832329	10.846273911349908	8.442943495848729	9.25502856981873	0
AT1G76130	8.784634845557521	9.719388820942084	9.221587121264808	9.477758266443887	10.651051691178928	8.823367240046235	8.813781191217037	10.264442600226602	8.912889336229961	9.100662339005199	9.247927513443585	9.355351096424812	9.231221180711186	8.539158811108031	8.977279923499916	8.209453365628951	9.709083812550343	0
AT1G76140	11.360847084179664	10.019590728357883	9.839203788096944	9.381542951184583	9.517669388133813	9.73978060977326	9.76155123244448	9.712527000439824	9.353146825498083	9.984418458801137	9.86727873970966	9.894817763307943	9.82177398197057	9.564149489985732	11.324743110494413	9.715961990255146	10.029287226968245	0
AT1G76150	10.91737207947684	10.429406741513981	10.3151495622563	9.688250309133178	9.679480099505446	9.022367813028454	10.051208940914766	10.326429487122304	9.011227255423254	9.207014320177533	10.294620748891626	10.29232163280204	10.232420927176076	10.194756854422248	11.106562940444881	10.124121311829187	10.434628227636725	0
AT1G76180	11.818981539432444	13.014369242235134	13.056468374771333	9.35974956032233	9.049848549450562	12.190750649662359	10.570804437724496	9.800899899920305	10.029287226968245	12.556026992724677	12.703903573444665	12.73893668167614	13.06018927846342	12.677279191312175	11.821773981970567	12.661555442467758	12.966144913345602	0
AT1G76390	10.090112419664287	10.176173149107491	9.873444112515378	9.118941072723509	8.960001932068081	8.129283016944967	8.569855608330947	9.515699838284043	7.845490050944375	8.224001674198105	9.38586240064146	9.398743691938193	9.845490050944377	8.94251450533924	10.273795599214264	8.90388184573618	10.29232163280204	0
AT1G76490	13.505315356136235	11.4231159101471	11.364134655008053	11.453270634010625	11.04916787237217	10.861086905995398	11.481799431665753	11.703038388986418	11.311180660053356	11.191059214531656	11.498350607929599	11.499845887083206	11.363039630256514	11.441388029346689	13.47965397217093	11.383704292474054	11.424691191512954	0
AT1G76520	11.745254141957258	10.8649599151426	10.850968150982439	10.439830883981392	10.610102062999665	9.897845456005511	11.765286098723685	11.310612781659527	10.918117851031774	10.17367713630342	11.017504401109417	11.034798962577266	10.787086324551618	11.39660478118186	11.877667574067884	11.427312844134965	10.89026427702111	0
AT1G76680	11.409390936137704	9.90388184573618	9.734709620225836	12.041316915829446	12.640696837570093	9.632995197142957	11.364134655008053	12.557942286787448	11.070791809423064	9.698704666770343	9.981567281903015	9.965784284662089	9.696967526234287	10.769011321097016	11.54882190845875	10.697836357962377	9.791162888555018	0
AT1G76810	11.823367240046235	10.54399845013454	10.545929769085467	9.328674927327947	9.463524373271179	10.236014191900084	10.793603309279408	9.854868383260236	10.363039630256514	10.54496443278924	11.051888655905378	10.950555897047513	10.569855608330947	11.204571144249202	11.764042217306587	11.107217075591382	10.429406741513981	0
AT1G76850	11.403012023574993	10.022367813028454	10.048486873992335	9.550746785383243	9.702172685365547	10.542064542283443	10.72451385311995	10.034798962577268	10.19598729802851	10.714245517666123	10.338736382573916	10.427312844134963	10.0566377151132	10.405141463136344	11.352043425795431	10.43149760425805	10.015415052386688	0
AT1G76990	11.224001674198103	10.476746203939467	10.57459352733761	8.174925682500678	8.108524456778168	11.485829308701904	12.61240779313867	8.924812503605779	11.949461979360152	11.467096033905747	11.122180901259751	11.130570562805426	10.559377090526683	11.00982861736811	11.004922678569043	11.00982861736811	10.466586337719244	0
AT1G77180	11.602698865017965	10.346513733165636	10.286557761607957	8.823367240046235	8.933690654952233	10.071462362556623	10.678600139099457	9.25502856981873	10.082149041353869	10.411510988012072	10.470658874060554	10.497851836951117	10.296916206879287	10.606405212697783	11.560810468727938	10.563196272216738	10.279610581052484	0
AT1G77260	10.126704472843189	8.455327220304559	8.618385502258606	9.066089190457774	8.909893083770042	9.361943773735241	9.353146825498083	9.00842862207058	8.761551232444479	9.489847960439297	8.78135971352466	8.988684686772164	8.531381460516313	9.09275714091985	10.125413470483316	9.098032082960527	8.383704292474054	0
AT1G77370	9.975847968006784	9.842350343413807	9.663558104217273	9.702172685365547	10.126704472843189	8.531381460516313	8.79766152585376	10.361943773735241	8.076815597050832	8.885696373339394	9.273795599214264	9.493855449240822	9.61286849729104	9.264442600226602	10.24555270625568	9.278449458220482	9.850186837645774	0
AT1G77510	11.404609397837712	10.535275376620802	10.878817284614227	8.991521846075695	8.888743248898258	8.108524456778168	8.491853096329674	9.411510988012072	8.409390936137703	8.888743248898258	11.004922678569043	11.020979938904214	10.871135184243043	11.042343379793694	11.627533884472792	11.069449767427782	10.584962500721156	0
AT1G77710	9.477758266443887	9.556506054671928	9.451211111832327	8.479780264029099	8.535275376620802	10.016808287686557	10.00842862207058	8.885696373339394	9.25974326369078	10.220378327695226	9.862637357558793	9.823367240046236	9.539158811108035	9.72451385311995	9.599912842187127	9.81698362325538	9.649256177517314	0
AT1G77740	10.677719641641009	9.011227255423254	9.0	8.74819284958946	8.622051819456376	10.230020435705637	9.560332834212444	9.266786540694902	9.157346935362844	10.578372691360805	9.084808387804364	9.005624549193879	8.957102041562287	9.221587121264808	10.602698865017963	9.29920801838728	8.864186144654278	0
AT1G77800	10.721953612801387	9.769837843629439	9.554588851677638	8.087462841250339	8.144658242831882	10.593391122791736	10.433585441150496	8.430452551665532	10.24198314969433	10.90312867681232	10.0566377151132	9.89633240390994	9.581200581924957	10.140829770773	10.618385502258606	9.967226258835991	9.603626344986193	0
AT1G77840	10.677719641641009	10.256208688527385	9.824958740528524	10.101975670949233	10.057991722759175	8.413627929024173	9.491853096329674	10.407267764244732	9.002815015607053	8.977279923499916	9.35974956032233	9.324180546618742	9.850186837645774	9.337621901992508	10.678600139099457	9.287712379549447	10.398743691938193	0
AT1G78280	9.96000193206808	9.523561956057012	9.558420713268664	8.784634845557521	9.243173983472953	8.471675214392045	8.870364719583405	9.419960177847887	8.339850002884624	8.527477006060396	9.426264754702098	9.515699838284043	9.61286849729104	9.453270634010622	9.972979786066292	9.44086916761087	9.620219825507489	0
AT1G78300	11.360298426618044	9.243173983472953	9.219168520462162	8.312882955284357	8.174925682500678	9.187352073200497	9.614709844115207	8.876516946565	8.980139577639157	9.428360172704293	9.372865060112588	9.541096615349524	9.276124405274238	9.569855608330947	11.247927513443585	9.487840033823053	9.090112419664287	0
AT1G78380	13.092922275131777	12.646783691837792	12.337900602860927	12.704119788513017	12.72430067320957	11.068778277985412	11.138271800172221	13.283667167491501	10.9592775057205	11.357002092264983	11.216745858195308	11.234817431117325	12.352043425795431	11.507794640198696	13.538431462950005	11.54399845013454	12.662445857580664	0
AT1G78460	12.078817949961977	10.73047013718422	11.80332391904149	9.584962500721156	9.344295907915816	9.082149041353869	12.023754353299415	9.874981347653774	10.977279923499916	9.262094845370179	12.196602126523173	12.261507309202054	11.758223214726724	12.134105400401811	11.807354922057606	12.109177703355273	10.811374693509944	0
AT1G78570	12.184875342908285	10.419960177847887	10.335390354693924	9.748192849589461	9.86573327085176	10.900866807980748	10.307200809140811	10.338736382573916	9.729620743553038	11.135709286104401	10.232420927176076	10.14338321398982	10.389093521904474	10.283088353024002	12.168672118132232	10.183635381473216	10.401946123976536	0
AT1G78830	14.228743548172321	12.593624549706071	12.738725622493426	11.9091430473399	12.172114932533136	9.236014191900084	12.385323176175874	12.249706056969705	11.7988767681333	9.674192268145683	12.974593839981678	13.013322673425447	12.753425699145415	12.621136113274641	14.310612781659527	12.53551839776867	12.58096513597733	0
AT1G78850	13.861474675125773	12.121533517340033	11.734709620225836	13.18766136573912	13.744623639343587	8.654636028527968	9.39660478118186	13.73809225962049	9.60917873814198	9.233619676759703	12.092426815780255	12.100333819126543	11.707790495528824	11.95673914505908	13.822769974444293	12.002463438892535	12.152284842306583	0
AT1G78870	10.749869427396844	9.419960177847887	9.357552004618084	9.31741261376487	9.564149489985732	9.675957032941751	10.39660478118186	9.652844973001981	9.52943055414615	9.930737337562887	9.584962500721156	9.649256177517314	9.428360172704293	9.672425341971497	10.798471801101618	9.677719641641009	9.434628227636725	0
AT1G78900	13.521600439723727	11.900112062977454	11.922584402713664	10.52552080909507	10.291170699321858	12.465311308877185	12.465056167831175	11.088125692188209	11.83723370033909	12.848036041631813	12.167418145831736	12.20670914935865	11.945443836377912	12.096056239180946	13.46569393586282	12.086799685623452	11.850968150982439	0
AT1G78920	11.691743519171276	9.86727873970966	10.076815597050832	7.94251450533924	8.164906926675688	9.571752643503547	10.100662339005199	8.527477006060396	9.560332834212444	9.977279923499916	10.417852514885896	10.437752072323603	10.126704472843189	10.542064542283443	11.571752643503544	10.586839787961829	9.813781191217037	0
AT1G79000	11.109830654278793	10.167418145831736	10.247927513443585	8.658211482751796	8.661778097771986	9.9901039638575	10.621136113274641	9.095397022792556	9.99859042974533	10.353146825498083	10.726218159332197	10.755722153642283	10.271463027904376	10.721953612801387	11.147840893672335	10.769837843629439	10.219168520462162	0
AT1G79010	10.287712379549447	9.280770770130603	9.29232163280204	8.154818109052105	8.154818109052105	9.461479447286157	9.588714635582264	8.727920454563199	8.954196310386875	9.864186144654278	9.405141463136344	9.37937836707126	9.134426320220928	9.4655664048094	10.332036548361652	9.357552004618084	9.214319120800766	0
AT1G79280	11.28886607416582	10.29232163280204	10.382624026574916	7.839203788096943	7.977279923499918	10.172427508645482	10.83368074865474	8.519636252843213	10.205793249397157	10.491853096329674	10.854089179870574	10.899356922923115	10.263269200372662	10.995767150877802	11.329235741733802	10.947636937951827	10.339850002884623	0
AT1G79340	11.588246152044814	10.561287945164828	10.662668375517539	10.051208940914766	10.1331422124006	9.804131021183318	10.352043425795431	10.520618680556279	9.714245517666123	10.205793249397157	10.676838606474153	10.719388820942084	10.671541066711882	10.745674324002136	11.675074920385445	10.712527000439824	10.541096615349524	0
AT1G79350	10.417852514885896	8.876516946565	8.845490050944377	7.936637939002571	7.86418614465428	9.257387842692651	9.434628227636725	8.665335917185175	8.915879378835774	9.573647187493322	9.23840473932508	9.294620748891626	8.813781191217037	9.493855449240822	10.309476353841106	9.372865060112588	8.820178962415188	0
AT1G79550	11.971184272404678	11.152284842306583	11.272046524389934	8.974414589805528	9.243173983472953	10.600842114387303	10.79603960882977	10.019590728357883	10.080817527608328	11.108524456778168	11.246740598493144	11.254438148267255	11.277287400130355	10.989394499844732	11.942147920394847	11.076815597050832	11.164278438301169	0
AT1G79690	11.103943429891558	10.31628153174622	10.011227255423254	8.59245703726808	8.603626344986193	9.843921051289037	9.562242424221072	9.366322214245816	9.207014320177533	10.113742166049187	10.068778277985412	10.145932145820515	9.932214751968383	9.992938336165814	11.240791332161958	10.041659151637214	10.287712379549447	0
AT1G79750	12.64813284565266	10.397674632948268	10.296916206879287	9.64745842645492	9.776433032444732	11.273795599214266	11.95746484680521	10.279610581052484	11.377210530388552	11.665335917185175	10.772314573921651	10.735556023911537	10.252665432450248	10.92184093707449	12.577664851764846	10.894817763307943	10.354249381945241	0
AT1G79830	11.771902080697716	10.370687406807216	10.513727595952435	9.147204924942226	9.154818109052103	10.506803437795648	10.987264012072536	9.81698362325538	10.368506461507694	10.755722153642283	10.922584402713664	10.972261848733295	10.417852514885896	10.957102041562289	11.871520262329113	10.981567281903017	10.350939181546432	0
AT1G79920	11.912515144802393	10.747353829478064	10.412569846805212	8.93663793900257	9.124121311829187	10.014020470314932	10.73047013718422	9.719388820942084	10.240791332161956	10.349834091457248	10.569855608330947	10.581200581924957	10.369597346278676	10.134426320220928	11.826548487290914	10.225207436943503	10.703038388986418	0
AT1G79930	11.894059846274024	10.573647187493322	10.470658874060554	9.594324603924848	9.688250309133178	9.614709844115207	10.434628227636725	10.189824558880018	9.78463484555752	10.129283016944965	10.593391122791736	10.501837184902298	10.492854620174748	10.580258567499786	11.870750003346114	10.573647187493322	10.523561956057012	0
AT1G79940	11.041659151637214	9.611024797307351	9.741466986401146	8.290018846932618	8.027905996569885	9.346513733165636	10.17367713630342	8.566054038171092	9.426264754702098	9.729620743553038	10.130570562805426	10.208234358339787	9.722807531169547	10.295768934420508	10.998590429745331	10.230020435705637	9.584962500721156	0
AT1G80040	10.24555270625568	9.273795599214264	9.103287808412023	8.066089190457772	8.219168520462162	9.00842862207058	9.147204924942226	8.721099188707186	8.546894459887637	9.497851836951117	9.457380879072533	9.407267764244732	9.202123823830462	9.216745858195306	10.332036548361652	9.214319120800766	9.283088353024002	0
AT1G80180	11.098032082960527	9.926295994781114	9.933690654952233	9.79766152585376	9.661778097771988	9.787902559391432	11.397674632948268	10.113742166049187	10.687375683437466	9.978710459106358	10.070120944476823	10.103287808412023	9.884170519108435	9.76155123244448	11.120885842787787	9.719388820942084	9.955649907528374	0
AT1G80300	13.11764310138909	13.025139562278508	12.296916206879287	13.04388170768875	13.119913785452269	10.50481898763284	11.624338545312984	13.432411404703588	10.977995368612962	10.660887270302569	11.218563236190269	11.228217442293436	12.284245749829669	10.711666973564348	13.412702149528112	10.71681946132995	13.030149824925715	0
AT1G80380	11.745254141957258	9.98299357469431	9.294620748891626	9.93810932621924	9.746514321138463	12.279610581052484	11.522091068887065	10.532355925288847	11.502334580197994	12.664225040837927	9.20945336562895	9.370687406807216	9.390168956200183	9.326429487122304	11.682116764950075	9.368506461507694	9.81698362325538	0
AT1G80920	12.566291930007873	11.119589620741124	11.597121428789569	8.945443836377912	8.784634845557521	9.517669388133813	11.174925682500676	9.584962500721156	10.38586240064146	9.782998208920414	12.002815015607052	12.018200178813224	11.523071826940393	11.018200178813226	12.703903573444665	11.03823313473178	11.107870914279614	0
AT1G80950	9.802516365121225	8.988684686772164	8.842350343413807	8.005624549193879	8.285402218862249	8.326429487122303	8.731319031025064	8.584962500721156	7.90086680798075	8.686500527183219	8.599912842187129	8.714245517666122	8.791162888555018	8.543031820255237	9.813781191217037	8.603626344986193	8.823367240046235	0
AT2G01140	12.307485448589475	10.213104219641906	10.295768934420508	8.714245517666122	8.48784003382305	9.882643049361839	10.868822554774999	9.39231742277876	9.974414589805528	10.280770770130603	10.5401280385821	10.638435913990472	10.279610581052484	10.572700226487294	12.355901638328413	10.476746203939467	10.217957697864113	0
AT2G01190	11.511258495502267	9.756556322524087	9.61286849729104	8.113742166049189	7.8765169465649985	8.224001674198105	9.663558104217273	8.672425341971495	8.977279923499916	8.257387842692651	10.216745858195306	10.162391328756906	9.618385502258606	9.970105890612182	11.420486612825774	9.815383295813536	9.729620743553038	0
AT2G01350	10.4189067312579	9.707359132080883	9.807354922057604	8.071462362556622	7.971543553950772	10.096715154488537	10.053925881531104	8.467605550082997	9.202123823830462	10.263269200372662	10.124121311829187	10.215532999745657	9.847057346091336	10.230020435705637	10.506803437795648	10.296916206879287	9.575539246834529	0
AT2G01450	11.973697366305352	11.147840893672335	10.970105890612183	9.527477006060396	9.640244936222343	10.111135670234708	10.091435386323607	10.113742166049187	9.631177055703981	10.31741261376487	10.721099188707186	10.769837843629439	10.916625922211237	10.798471801101618	11.926666629347286	10.811374693509944	11.186733289128867	0
AT2G01490	10.552669097514272	10.00842862207058	10.07815080773465	9.079484783826816	9.266786540694902	9.754887502163466	10.253847484987404	9.631177055703981	9.654636028527968	9.99717948093762	10.382624026574916	10.412569846805212	10.07815080773465	10.26795708440284	10.821773981970567	10.307200809140811	10.002815015607053	0
AT2G01600	11.415213598765286	10.324180546618742	10.338736382573916	9.108524456778168	9.618385502258606	9.355351096424812	10.20945336562895	9.839203788096944	9.627533884472793	9.618385502258606	10.208234358339787	10.222794902868113	10.406205005418855	10.192292814470768	11.335948565202296	10.1331422124006	10.332036548361652	0
AT2G01670	10.878050912728536	11.454813348512525	11.461479447286155	10.699572453287267	11.199672344836364	9.972979786066292	9.296916206879287	11.194141238863137	9.03342300153745	10.234817431117323	11.319672120946993	11.283088353024	11.428883552010193	11.669328004395904	11.043710863347156	11.668884984266247	11.447083226209653	0
AT2G01690	10.483815777264255	9.453270634010622	9.398743691938193	9.169925001442312	9.759888183221834	9.152284842306582	9.394462694610317	10.029287226968245	8.888743248898258	9.517669388133813	9.503825737995749	9.632995197142957	9.35974956032233	9.531381460516313	10.489847960439297	9.64745842645492	9.4241662888181	0
AT2G01850	11.711236767793784	10.306061689428342	10.640244936222343	10.370687406807216	10.348728154231075	9.936637939002573	12.067770457447825	10.651948610723446	11.605479518061669	10.281930026955443	10.777255315191924	10.792790294301064	10.661778097771988	10.511752653767381	11.707790495528824	10.50481898763284	10.298062567719017	0
AT2G01970	11.163020639580793	9.709083812550343	9.758223214726724	8.927777962082342	8.915879378835774	9.579315937580017	9.995767150877802	9.207014320177533	9.517669388133813	9.948367231584678	10.023754353299417	10.047123912114026	9.721099188707186	10.113742166049187	11.010528105886483	10.091435386323607	9.792790294301064	0
AT2G02040	11.148476582178278	10.443979542601252	10.122827994807666	9.375039431346924	9.567956075415466	9.301496194982551	10.274960472140602	9.834471049984222	9.634811050171717	9.61286849729104	10.019590728357883	10.115043650161711	10.083479327331842	9.727920454563199	11.194756854422247	9.741466986401146	10.361943773735241	0
AT2G02160	11.44086916761087	9.759888183221834	9.912889336229961	8.060695931687555	8.071462362556622	9.968666793195208	10.40832974076739	8.658211482751796	9.905387005018133	10.404077136241234	10.357552004618084	10.426264754702098	9.915879378835774	10.576484346796851	11.450695771572914	10.641148597411233	9.719388820942084	0
AT2G02180	10.198445041452363	9.422064766172811	9.199672344836364	9.221587121264808	9.78463484555752	8.679480099505446	9.306061689428342	9.804131021183318	8.92184093707449	8.933690654952233	9.06339508128851	9.154818109052103	9.224001674198103	8.794415866350105	10.162391328756906	8.873444112515378	9.43254190038826	0
AT2G02390	11.448632567730552	10.721953612801387	10.650154213675094	9.603626344986193	9.527477006060396	9.074141462752506	10.027905996569883	10.352043425795431	9.189824558880018	9.296916206879287	10.391243589427443	10.390168956200183	10.594324603924848	10.39660478118186	11.787902559391432	10.414685235807212	10.610102062999665	0
AT2G02760	10.665335917185175	9.5980525001616	9.59245703726808	8.129283016944967	7.960001932068081	9.515699838284043	9.233619676759703	8.696967526234287	8.535275376620802	9.981567281903015	10.082149041353869	9.98299357469431	9.744833837499543	9.967226258835991	10.664447284547972	9.932214751968383	9.670656249118439	0
AT2G02870	10.620219825507489	9.957102041562287	9.44086916761087	9.92184093707449	9.76155123244448	8.005624549193879	8.897845456005511	10.215532999745657	8.257387842692651	8.199672344836364	8.897845456005511	9.038918989292304	9.405141463136344	8.703903573444663	10.860311054919482	8.463524373271179	10.032045726930807	0
AT2G02970	9.92184093707449	8.703903573444663	8.751544059089099	7.857980995127572	8.179909090014933	8.326429487122303	8.693486957499324	8.686500527183219	8.294620748891628	8.62935662007961	8.909893083770042	8.927777962082342	8.632995197142957	8.774787059601174	9.813781191217037	8.882643049361839	8.76487159073609	0
