Genes	healthy12	healthy24	healthy18	healthy30	healthy12	healthy18	healthy24	healthy30	zero-counter
AT1G29910	9.933690654952233	14.935993734910202	14.859534786382651	11.253847484987404	9.368506461507694	13.629698126778063	15.124848293472633	12.586839787961829	0
AT1G29920	8.370687406807217	15.345751740232654	16.190654209604777	8.124121311829187	7.90086680798075	15.112439506781552	15.375616448275062	9.623881490013458	0
AT1G29930	15.236911111444602	16.719950258908096	18.206594693657134	17.106450481091255	15.135508897876994	16.867351142957098	16.795786019502007	17.709891547323636	0
AT1G29940	8.294620748891628	8.888743248898258	9.262094845370179	10.059344460824423	9.105908508571158	7.965784284662088	7.86418614465428	9.733015321685963	0
AT1G29950	8.379378367071261	7.924812503605782	9.842350343413807	9.027905996569883	9.69522829149575	8.997179480937621	7.4998458870832065	9.226412192788787	0
AT1G29970	8.08214904135387	8.73470962022584	9.03342300153745	10.334273285307187	9.142107057302553	8.266786540694902	7.954196310386875	10.669770888525518	0
AT1G30000	8.618385502258606	9.372865060112588	9.43879185257826	8.945443836377912	9.483815777264255	8.290018846932618	8.03342300153745	8.845490050944377	0
AT1G30090	7.774787059601174	8.554588851677638	8.951284714966974	8.945443836377912	8.94251450533924	8.092757140919852	8.011227255423254	8.945443836377912	0
AT1G30120	9.154818109052103	10.900112062977456	11.023754353299415	10.90312867681232	10.290018846932618	9.929258408636972	10.122827994807666	11.066089190457774	0
AT1G30200	8.400879436282183	9.31741261376487	9.207014320177533	9.52552080909507	9.61286849729104	8.388017285345137	8.618385502258606	9.91139198784346	0
AT1G30210	8.675957032941751	8.665335917185175	9.355351096424812	9.055282435501187	9.696967526234287	8.326429487122303	7.982993574694309	8.59245703726808	0
AT1G30230	11.508785162064513	11.055960234452298	13.082149041353867	13.157346935362847	12.667111542075029	11.826945650415485	10.417852514885896	13.011576703176177	0
AT1G30260	8.771489469500601	8.873444112515378	10.148476582178278	7.531381460516312	9.915879378835774	8.988684686772164	8.503825737995749	7.285402218862249	0
AT1G30270	8.299208018387281	9.011227255423254	9.136991112080231	9.935165049603697	9.469641817239516	8.022367813028454	8.060695931687555	10.163649676015824	0
AT1G30320	8.159871336778389	7.303780748177103	8.912889336229961	9.082149041353867	9.546894459887637	7.599912842187128	8.144658242831882	8.927777962082342	0
AT1G30330	9.068778277985412	9.485829308701904	9.388017285345137	10.4797802640291	10.360847084179664	8.348728154231077	8.710806433699354	9.489847960439297	0
AT1G30360	11.982637133669426	11.912515144802391	12.160816849673544	11.776021715252812	12.641825972041824	10.915879378835774	11.528942415064895	11.61194694181998	0
AT1G30380	12.813380386924727	13.840679590429295	14.983038123631024	11.284824100224625	13.440220327914352	13.814982936426787	13.776741443399887	11.568906154502086	0
AT1G30400	11.265615046484456	11.554588851677638	13.197830998012195	11.291170699321857	12.177419537989234	12.12573632939501	10.607330313749609	11.389631339260525	0
AT1G30410	9.411510988012072	9.247927513443585	10.335390354693924	11.394462694610315	9.778077129535358	8.339850002884624	8.366322214245816	11.037546953962178	0
AT1G30420	9.030667136246944	8.581200581924957	9.419960177847887	9.184875342908283	10.181152256865566	8.455327220304559	7.475733430966398	9.087462841250339	0
AT1G30440	8.388017285345137	8.546894459887637	9.39231742277876	8.48784003382305	9.179909090014933	8.499845887083206	8.118941072723509	7.845490050944375	0
AT1G30450	8.370687406807217	8.948367231584678	9.394462694610317	8.930737337562887	9.252665432450248	8.252665432450247	8.326429487122303	8.854868383260236	0
AT1G30470	9.505811553919594	9.629356620079609	10.977279923499916	10.043027283594546	10.563196272216738	9.924812503605779	9.131856960608793	9.89633240390994	0
AT1G30490	8.471675214392045	8.308339030139408	9.430452551665534	10.018200178813226	9.463524373271179	8.632995197142957	8.0	10.232420927176076	0
AT1G30500	7.4998458870832065	7.857980995127572	8.005624549193879	8.247927513443585	8.686500527183219	7.7142455176661215	7.247927513443584	8.672425341971495	0
AT1G30540	7.800899899920305	8.257387842692651	8.379378367071261	8.535275376620802	9.038918989292304	7.787902559391433	7.434628227636725	8.400879436282183	0
AT1G30580	10.049848549450562	10.701306461958623	11.295768934420506	11.219168520462162	11.067434360756524	10.135709286104401	9.914385132155443	11.36796070964157	0
AT1G30590	8.988684686772164	9.3151495622563	9.994353436858859	10.7714894695006	10.090112419664287	9.105908508571158	8.81698362325538	10.743992861060176	0
AT1G30610	8.326429487122303	8.710806433699354	9.564149489985732	9.162391328756906	9.24555270625568	8.43879185257826	8.262094845370179	9.129283016944962	0
AT1G30630	9.283088353024002	9.926295994781114	10.111135670234708	9.370687406807216	10.249113452713727	8.930737337562887	9.231221180711186	8.900866807980748	0
AT1G30640	7.813781191217037	8.62935662007961	8.48784003382305	8.238404739325079	9.187352073200497	7.357552004618085	7.832890014164741	8.252665432450247	0
AT1G30680	8.357552004618084	8.965784284662089	9.105908508571158	8.744833837499545	9.250298417906333	7.820178962415187	8.326429487122303	8.357552004618084	0
AT1G30690	8.451211111832329	8.665335917185175	10.246740598493144	8.682994583681682	9.370687406807216	9.055282435501187	8.159871336778389	8.622051819456376	0
AT1G30755	8.199672344836364	9.022367813028454	8.696967526234287	8.632995197142957	9.328674927327947	7.651051691178927	8.144658242831882	9.457380879072533	0
AT1G30810	9.177419537989236	9.202123823830462	10.091435386323607	9.773139206719687	10.472690839242778	9.375039431346924	8.661778097771986	9.603626344986193	0
AT1G30880	8.675957032941751	8.303780748177102	10.070120944476823	11.213104219641908	9.843921051289037	9.131856960608793	7.813781191217037	11.101319154423273	0
AT1G30910	9.147204924942226	9.586839787961829	10.011227255423254	9.489847960439297	10.312882955284357	9.194756854422248	8.857980995127571	9.447083226209653	0
AT1G30970	8.703903573444663	8.924812503605779	9.76487159073609	11.043710863347156	9.899356922923113	8.933690654952233	8.339850002884624	11.217957697864113	0
AT1G31130	9.946906274456396	10.951284714966972	10.73893668167614	9.377210530388552	10.967946705812707	9.774787059601174	9.958552715431011	10.002815015607053	0
AT1G31170	8.731319031025064	9.52552080909507	9.91737207947684	9.285402218862247	10.256208688527382	9.105908508571158	9.044394119358452	9.14974711950468	0
AT1G31180	8.447083226209653	8.791162888555018	9.691743519171276	8.974414589805528	9.344295907915816	8.169925001442312	7.924812503605782	8.59618975614441	0
AT1G31190	9.714245517666123	9.705632387361415	11.231221180711186	8.945443836377912	11.035486451292154	10.192292814470768	9.23840473932508	8.94251450533924	0
AT1G31230	10.339850002884623	10.897845456005511	11.827739648806956	10.172427508645482	11.215532999745655	10.559377090526683	9.774787059601174	9.622051819456377	0
AT1G31280	8.787902559391433	9.294620748891626	9.558420713268664	8.546894459887637	9.792790294301064	8.515699838284043	8.515699838284043	8.543031820255237	0
AT1G31300	8.005624549193879	8.417852514885897	9.537218400538595	7.851749041416057	9.287712379549447	8.566054038171092	7.851749041416057	7.584962500721158	0
AT1G31330	13.68376223717448	15.519114065884937	16.173013406383724	13.538067651312494	14.344989344622695	15.078025684214456	15.334447884424046	14.202659530029026	0
AT1G31340	8.829722735086056	9.29920801838728	10.326429487122304	9.330916878114618	9.774787059601174	9.207014320177533	8.451211111832329	8.960001932068081	0
AT1G31350	8.49585502688717	8.243173983472952	9.405141463136344	10.460455896309638	9.661778097771988	8.76487159073609	7.599912842187128	10.57459352733761	0
AT1G31410	8.632995197142957	8.383704292474054	9.839203788096944	9.517669388133813	9.799281621521924	8.807354922057604	7.906890595608518	9.375039431346924	0
AT1G31420	10.632995197142957	10.780539767471963	11.972979786066293	11.354800344350595	11.769424641552751	11.118941072723509	10.147204924942226	11.237807473723137	0
AT1G31440	9.207014320177533	9.348728154231075	10.868050853745158	9.792790294301064	10.24198314969433	10.002815015607053	8.686500527183219	9.954196310386877	0
AT1G31480	8.159871336778389	8.455327220304559	8.813781191217037	9.623881490013458	9.202123823830462	8.209453365628951	7.888743248898258	9.625708843064468	0
AT1G31500	7.686500527183218	8.005624549193879	8.971543553950774	8.022367813028454	8.519636252843213	7.906890595608518	7.285402218862249	8.044394119358454	0
AT1G31540	10.569855608330947	11.340406490853296	11.454813348512525	10.352043425795431	11.6142497276894	10.50481898763284	10.181152256865566	10.832890014164741	0
AT1G31550	9.079484783826816	10.053925881531104	9.335390354693924	7.882643049361842	10.205793249397157	7.971543553950772	9.381542951184583	7.839203788096943	0
AT1G31580	14.697564904250006	15.58243604314262	15.618987646696064	12.47649307734159	15.773705868470195	14.33126686842246	14.492416539039779	13.175861383565294	0
AT1G31600	8.189824558880018	8.479780264029099	9.306061689428342	9.560332834212444	9.535275376620802	8.625708843064466	7.761551232444479	9.736401931318287	0
AT1G31650	8.543031820255237	8.027905996569885	10.360847084179664	8.813781191217037	9.4655664048094	9.339850002884623	7.721099188707186	8.643856189774723	0
AT1G31730	9.945443836377912	9.821773981970571	10.899356922923117	10.844705764411938	10.909893083770044	9.778077129535358	9.142107057302553	11.109830654278793	0
AT1G31780	8.710806433699354	9.207014320177533	9.627533884472793	8.957102041562287	9.927777962082342	8.550746785383243	8.63662462054365	9.016808287686557	0
AT1G31800	11.059344460824423	10.842350343413806	12.248520604938431	9.579315937580017	12.034798962577266	11.211279947482009	10.296916206879287	9.312882955284357	0
AT1G31810	7.700439718141093	8.339850002884624	9.627533884472793	9.041659151637214	8.89178370321831	8.103287808412023	7.813781191217037	8.894817763307943	0
AT1G31812	11.224001674198103	11.86457308177364	12.65127597334664	13.381948449395216	12.441128621804696	11.629811944382231	11.074141462752507	13.493980504070432	0
AT1G31820	8.290018846932618	9.06339508128851	9.301496194982553	8.098032082960527	9.627533884472793	8.679480099505446	8.299208018387281	8.72451385311995	0
AT1G31870	8.092757140919852	8.290018846932618	9.03342300153745	9.189824558880018	9.126704472843189	7.912889336229964	7.569855608330947	9.276124405274238	0
AT1G31910	10.617467465294196	10.889503963411476	11.605016447911366	11.619761463298426	11.846273911349904	10.584962500721156	10.216745858195306	11.578844391558206	0
AT1G31920	7.839203788096943	7.74819284958946	9.505811553919594	7.614709844115207	9.005624549193879	8.618385502258606	7.357552004618085	7.303780748177103	0
AT1G31930	8.689997971419446	8.51175265376738	9.823367240046236	10.12023787734196	9.688250309133178	8.823367240046235	8.113742166049189	10.413627929024171	0
AT1G31940	7.417852514885897	7.8765169465649985	8.951284714966974	7.693486957499325	8.507794640198696	7.826548487290915	7.266786540694902	7.475733430966398	0
AT1G31970	9.211888294546004	9.614709844115207	10.487840033823053	10.489847960439297	10.111135670234708	9.388017285345137	8.599912842187129	10.457380879072533	0
AT1G32050	9.862637357558793	10.052568050804153	11.100005224422722	10.786269627648466	10.692615501694581	10.044394119358452	9.38586240064146	10.546894459887637	0
AT1G32060	14.721526464007475	14.337273450177927	16.404975213808456	14.139950979846818	15.65650866050958	15.342734455611627	13.9339672187489	14.303209948944776	0
AT1G32070	9.900866807980748	10.703903573444665	11.340406490853296	9.556506054671928	11.233619676759703	10.376125389276174	10.011227255423254	9.623881490013458	0
AT1G32080	12.244958393151133	11.68255574108031	13.971363924361935	9.326429487122304	13.101647450030766	12.855647166027264	11.481799431665753	9.136991112080231	0
AT1G32130	9.868822554774999	10.507794640198696	10.96938652134228	11.186733289128867	10.96650545190574	9.845490050944377	9.684748620421626	11.401412878714178	0
AT1G32150	7.665335917185176	8.08214904135387	8.661778097771986	8.285402218862249	8.710806433699354	7.679480099505445	7.6293566200796095	8.76487159073609	0
AT1G32160	10.250298417906333	10.538188932052421	11.812177305514448	10.401946123976536	11.400345796534696	10.912140856295721	9.96289600533726	9.958552715431011	0
AT1G32200	9.375039431346924	9.192292814470768	11.161131882984307	10.112439506781554	10.368506461507694	9.829722735086056	8.89178370321831	10.326429487122304	0
AT1G32210	8.154818109052105	8.707359132080883	8.643856189774723	7.679480099505445	9.005624549193879	7.491853096329675	7.7073591320808825	7.832890014164741	0
AT1G32220	8.823367240046235	10.59245703726808	10.96938652134228	7.820178962415187	9.933690654952233	9.845490050944377	10.234817431117323	7.774787059601174	0
AT1G32230	11.814982936426787	12.189515729800195	12.498101243994851	13.151175137808574	13.096715154488535	11.690871009292314	11.229419688230417	13.202889057519908	0
AT1G32340	8.357552004618084	8.417852514885897	9.030667136246944	8.968666793195208	9.4241662888181	8.134426320220928	7.813781191217037	9.011227255423254	0
AT1G32360	7.539158811108031	8.113742166049189	8.539158811108031	9.00842862207058	8.72451385311995	7.820178962415187	7.7414669864011465	9.233619676759703	0
AT1G32400	9.507794640198696	10.191059214531656	10.733015321685963	10.338736382573916	10.658211482751797	9.689997971419443	9.623881490013458	10.125413470483316	0
AT1G32410	7.636624620543648	8.108524456778168	8.499845887083206	7.971543553950772	8.59245703726808	7.894817763307944	7.539158811108031	7.622051819456375	0
AT1G32440	8.991521846075695	9.49585502688717	10.572700226487294	9.221587121264808	9.831307243802053	9.457380879072533	8.870364719583405	9.172427508645482	0
AT1G32460	8.471675214392045	9.252665432450248	9.169925001442312	11.39660478118186	10.055282435501187	8.361943773735241	8.614709844115207	11.263856019596085	0
AT1G32470	12.329516067206535	11.190442018782823	13.735556023911537	12.069449767427786	13.417193238248329	12.622280655215585	10.90388184573618	11.90048948483465	0
AT1G32490	8.906890595608518	9.236014191900084	10.273795599214264	10.629356620079609	9.924812503605779	9.262094845370179	8.39231742277876	11.034798962577266	0
AT1G32500	9.670656249118439	10.014020470314932	11.184875342908283	9.935165049603697	10.621136113274641	9.978710459106358	9.355351096424812	9.668884984266247	0
AT1G32520	8.870364719583405	8.717676423066393	10.758223214726724	8.228818690495881	10.232420927176076	10.016808287686557	8.317412613764871	8.005624549193879	0
AT1G32530	8.661778097771986	8.800899899920305	9.749869427396844	10.554588851677638	9.756556322524087	8.651051691178928	8.326429487122303	10.61194694181998	0
AT1G32550	8.851749041416056	8.455327220304559	10.356451970221755	8.584962500721156	10.027905996569883	9.252665432450248	8.184875342908283	8.531381460516313	0
AT1G32580	8.243173983472952	9.187352073200497	9.240791332161956	9.469641817239516	9.417852514885896	8.199672344836364	8.388017285345137	9.792790294301064	0
AT1G32640	9.422064766172811	10.199672344836364	10.830515206976838	9.888743248898258	11.273212809854336	9.294620748891626	10.503825737995749	10.12023787734196	0
AT1G32700	9.357552004618084	11.035486451292154	10.002815015607053	10.94982671075911	10.759888183221834	8.988684686772164	9.759888183221834	11.617467465294194	0
AT1G32750	9.581200581924957	10.191059214531656	10.847057346091335	10.841564347730577	10.731319031025064	9.90388184573618	9.52943055414615	10.973697366305352	0
AT1G32790	10.117643101389092	10.693486957499324	11.1767964781476	11.937373820192153	11.285402218862247	10.162391328756906	9.870364719583405	12.240195053979926	0
AT1G32810	8.672425341971495	9.23840473932508	9.948367231584678	10.207014320177533	9.758223214726724	9.090112419664287	8.330916878114618	10.7047682393626	0
AT1G32940	7.832890014164741	8.038918989292304	8.682994583681682	7.882643049361842	8.857980995127571	7.882643049361842	7.409390936137703	8.280770770130601	0
AT1G32990	10.638435913990472	9.924812503605779	12.236014191900086	10.131856960608793	11.735556023911537	10.984418458801136	9.73809225962049	9.926295994781114	0
AT1G33040	8.134426320220928	8.426264754702098	9.710806433699352	7.965784284662088	9.3151495622563	8.611024797307353	7.894817763307944	7.3750394313469245	0
AT1G33050	9.800899899920305	10.052568050804153	11.24555270625568	12.75884780310832	10.848622940429339	10.434628227636725	9.136991112080231	13.183015000882756	0
AT1G33060	8.0	8.361943773735241	9.139551352398792	8.829722735086056	9.461479447286157	8.344295907915816	7.467605550082997	9.087462841250339	0
AT1G33110	9.623881490013458	9.407267764244732	12.218563236190267	9.366322214245816	10.752380646552892	11.499845887083206	8.842350343413807	9.44086916761087	0
AT1G33120	8.611024797307353	8.379378367071261	9.929258408636972	9.667111542075027	9.86727873970966	8.515699838284043	7.857980995127572	9.44086916761087	0
AT1G33140	9.231221180711186	9.157346935362844	10.635718120331047	10.411510988012072	10.494855584491196	9.283088353024002	8.348728154231077	10.265615046484458	0
AT1G33230	8.076815597050832	8.519636252843213	9.167418145831736	9.049848549450562	9.189824558880018	8.179909090014933	8.290018846932618	8.93663793900257	0
AT1G33240	9.93810932621924	10.251482410620213	11.561765263627708	11.326429487122304	11.04916787237217	10.800899899920303	9.447083226209653	10.811374693509944	0
AT1G33250	8.118941072723509	8.854868383260236	9.638435913990472	9.346513733165636	9.330916878114618	8.581200581924957	7.930737337562888	9.25502856981873	0
AT1G33270	8.539158811108031	9.016808287686557	9.681238411777805	8.848622940429339	9.76155123244448	8.832890014164743	8.588714635582264	8.823367240046235	0
AT1G33290	8.588714635582264	8.447083226209653	10.007027266893967	10.308339030139408	9.828136484194108	8.939579214314692	7.8703647195834066	10.516684949309608	0
AT1G33400	7.7073591320808825	7.965784284662088	8.897845456005511	8.679480099505446	8.906890595608518	7.807354922057604	7.3923174227787625	8.689997971419446	0
AT1G33410	8.483815777264255	9.63662462054365	9.4757334309664	9.72451385311995	9.34207466799914	8.348728154231077	8.857980995127571	9.581200581924957	0
AT1G33490	8.055282435501187	8.199672344836364	9.23840473932508	8.422064766172811	9.131856960608793	8.335390354693924	7.2384047393250786	8.071462362556622	0
AT1G33520	8.59618975614441	9.0	9.682994583681683	10.243173983472953	9.588714635582264	8.73470962022584	8.43879185257826	10.062046137720492	0
AT1G33590	11.35974956032233	12.030322282644036	11.983349927676455	11.556506054671928	12.369597346278674	10.78953364497036	11.280190792216905	11.520127550324853	0
AT1G33600	9.887220615468383	10.52845411076479	10.533329732305834	10.844705764411938	11.027214885159834	9.842350343413807	10.166163082646113	11.307770031890705	0
AT1G33680	9.136991112080231	9.533329732305834	10.53430288245463	11.448632567730552	10.186114239541645	9.499845887083207	8.689997971419446	11.894817763307946	0
AT1G33780	9.147204924942226	9.353146825498083	9.824958740528524	9.805743872151616	10.24555270625568	9.00842862207058	8.829722735086056	9.700439718141093	0
AT1G33810	8.668884984266247	8.262094845370179	10.26795708440284	9.335390354693924	9.924812503605779	9.159871336778387	7.78135971352466	9.355351096424812	0
AT1G33970	8.543031820255237	10.573647187493322	8.321928094887364	9.693486957499324	9.81698362325538	7.936637939002571	9.909893083770042	10.019590728357883	0
AT1G33980	8.535275376620802	8.980139577639157	9.696967526234287	10.09275714091985	9.64565843240871	8.79766152585376	8.353146825498081	10.38586240064146	0
AT1G33990	9.477758266443887	10.579315937580017	10.506803437795648	10.847057346091335	10.537218400538595	9.461479447286157	9.90839262077375	10.868822554774999	0
AT1G34000	10.176173149107491	10.878817284614227	12.111461739857724	11.371232128369622	11.441388029346689	11.283088353024	10.388017285345137	10.708221730038352	0
AT1G34030	8.751544059089099	8.813781191217037	10.124121311829187	10.294620748891626	9.731319031025064	8.78135971352466	8.224001674198105	10.041659151637214	0
AT1G34110	7.894817763307944	7.86418614465428	9.136991112080231	9.422064766172811	9.184875342908283	8.228818690495881	7.483815777264255	9.312882955284357	0
AT1G34130	9.262094845370179	10.00982861736811	9.882643049361839	8.79766152585376	9.909893083770042	8.618385502258606	8.980139577639157	8.857980995127571	0
AT1G34190	9.691743519171276	10.327552644081239	10.689124404913258	10.339850002884623	10.776433032444732	9.638435913990472	9.491853096329674	10.547858506058416	0
AT1G34200	7.813781191217037	7.807354922057604	8.51175265376738	8.686500527183219	9.162391328756906	7.807354922057604	7.209453365628951	8.614709844115207	0
AT1G34210	8.668884984266247	8.294620748891628	9.988684686772164	9.296916206879287	10.041659151637214	9.35974956032233	7.614709844115207	8.727920454563199	0
AT1G34220	8.864186144654278	9.605479518061667	9.98299357469431	9.733015321685963	9.843921051289037	8.939579214314692	8.912889336229961	9.948367231584678	0
AT1G34260	9.271463027904376	10.139551352398792	10.049848549450562	8.78135971352466	10.512740462803498	9.335390354693924	9.37937836707126	9.14974711950468	0
AT1G34300	8.787902559391433	9.560332834212444	9.283088353024002	10.501837184902298	9.862637357558793	8.527477006060396	8.686500527183219	10.773963368433556	0
AT1G34320	9.419960177847887	9.640244936222343	10.433585441150496	10.377210530388552	10.662668375517539	9.625708843064468	8.997179480937621	10.4797802640291	0
AT1G34340	8.169925001442312	9.147204924942226	8.774787059601174	8.531381460516313	9.324180546618742	8.317412613764871	8.79766152585376	9.294620748891626	0
AT1G34370	8.430452551665532	9.236014191900084	9.715961990255146	11.445014845868425	9.700439718141093	8.672425341971495	8.546894459887637	12.189206834597025	0
AT1G34430	8.985841937003341	9.219168520462162	10.439830883981392	11.105253779700883	9.905387005018133	9.271463027904376	8.599912842187129	10.918117851031774	0
AT1G34550	8.348728154231077	8.276124405274237	9.471675214392043	8.622051819456376	9.319672120946997	8.479780264029099	7.832890014164741	8.370687406807217	0
AT1G34750	8.918863237274595	9.929258408636972	9.041659151637214	8.396604781181859	10.105908508571158	7.813781191217037	8.794415866350105	8.219168520462162	0
AT1G34780	7.5774288280357505	8.022367813028454	8.915879378835774	8.885696373339394	8.577428828035746	7.924812503605782	7.6438561897747235	9.280770770130603	0
AT1G35160	9.461479447286157	9.771489469500601	10.14338321398982	10.014020470314932	10.30035256032822	9.126704472843189	8.867278739709663	9.684748620421626	0
AT1G35190	7.523561956057013	8.280770770130601	8.768184324776927	8.159871336778389	8.707359132080883	7.924812503605782	7.266786540694902	8.463524373271179	0
AT1G35340	9.623881490013458	9.7431513941125	10.902375114486025	9.52552080909507	10.707359132080883	9.885696373339394	9.121533517340033	9.228818690495881	0
AT1G35350	8.965784284662089	10.700439718141093	9.154818109052103	9.036173612553485	10.377210530388552	8.507794640198696	9.961449694398196	8.787902559391433	0
AT1G35420	10.079484783826816	9.837627933171404	11.718532876069222	11.40992124124968	11.18239435340453	10.61654884377899	9.519636252843213	11.46096776257042	0
AT1G35460	8.228818690495881	7.820178962415187	9.586839787961829	7.894817763307944	9.333155350310617	8.727920454563199	7.483815777264255	7.679480099505445	0
AT1G35470	7.768184324776926	8.562242424221072	9.159871336778387	8.857980995127571	9.194756854422248	8.247927513443585	8.055282435501187	9.027905996569883	0
AT1G35510	8.174925682500678	8.43879185257826	9.705632387361415	8.721099188707186	9.240791332161956	8.584962500721156	8.038918989292304	8.820178962415188	0
AT1G35516	8.266786540694902	7.924812503605782	9.45532722030456	8.471675214392045	9.377210530388552	8.918863237274595	7.247927513443584	8.79766152585376	0
AT1G35580	9.211888294546004	10.032045726930807	10.473705749619416	11.569380959522295	10.211888294546004	9.038918989292304	9.344295907915816	11.594791118089265	0
AT1G35620	8.784634845557521	9.453270634010622	10.051208940914766	9.771489469500601	9.731319031025064	9.041659151637214	8.661778097771986	10.087462841250339	0
AT1G35660	7.442943495848727	8.383704292474054	8.189824558880018	8.876516946565	8.330916878114618	7.3923174227787625	7.7279204545632005	9.308339030139408	0
AT1G35670	7.7414669864011465	8.179909090014933	10.167418145831736	9.72451385311995	8.73809225962049	9.022367813028454	7.451211111832329	10.590587049915037	0
AT1G35680	10.607330313749609	10.071462362556623	12.363313464373475	11.080151309614088	11.603162679534385	11.0566377151132	9.951284714966974	10.860311054919482	0
AT1G35710	13.629128904028173	14.880540134333732	13.96893673332901	10.456354415108287	14.687321001721964	11.856814552503009	13.501464025860455	11.90048948483465	0
AT1G35720	10.339850002884623	11.205182326228645	10.75905593916017	10.404077136241234	10.678600139099457	9.126704472843189	10.552669097514272	10.664447284547972	0
AT1G36050	8.335390354693924	8.721099188707186	9.426264754702098	10.542064542283443	9.308339030139408	8.43879185257826	8.228818690495881	10.43149760425805	0
AT1G36070	7.426264754702097	7.924812503605782	8.599912842187129	10.06339508128851	8.599912842187129	7.90086680798075	7.330916878114617	10.260919533662905	0
AT1G36160	11.269711121142786	11.448632567730552	12.816183681432342	12.232720707964873	12.27873982655011	11.87536540064177	10.909893083770044	12.346513733165633	0
AT1G36320	10.183635381473216	10.728770849542665	11.483815777264256	11.223398414711628	11.400879436282187	10.513727595952435	10.034798962577268	11.252665432450248	0
AT1G36370	8.370687406807217	9.278449458220482	9.505811553919594	8.62935662007961	9.413627929024171	8.654636028527968	8.503825737995749	8.479780264029099	0
AT1G36730	10.792790294301064	10.762382038710392	12.021327032624376	12.328394438352456	12.022020969646356	10.96938652134228	10.136991112080231	12.329235741733804	0
AT1G36980	8.727920454563199	9.124121311829187	10.139551352398792	10.655530723155644	10.0566377151132	9.233619676759703	8.51175265376738	10.78953364497036	0
AT1G36990	7.794415866350106	7.906890595608518	9.18239435340453	8.768184324776927	9.016808287686557	8.233619676759702	7.266786540694902	8.813781191217037	0
AT1G37130	13.65318096532758	14.245106994381207	16.901185097642678	11.175549550636196	14.442684367865837	15.558301121521517	12.805945351802931	11.748612176736982	0
AT1G41880	9.103287808412023	9.207014320177533	10.514714054138489	9.78135971352466	9.881113960675096	8.939579214314692	8.463524373271179	9.179909090014933	0
AT1G42430	7.400879436282184	7.475733430966398	9.194756854422248	7.924812503605782	8.479780264029099	8.149747119504681	7.434628227636725	8.303780748177102	0
AT1G42440	8.554588851677638	9.00842862207058	9.807354922057604	9.94104760634058	9.407267764244732	8.696967526234287	8.214319120800766	10.189824558880018	0
AT1G42470	9.068778277985412	9.9901039638575	10.204571144249202	9.41574176829009	9.893301530860565	9.224001674198103	9.290018846932618	9.952741247186488	0
AT1G42540	8.071462362556622	8.89178370321831	9.882643049361839	8.076815597050832	9.060695931687556	8.851749041416056	8.357552004618084	7.977279923499918	0
AT1G42550	10.952013164889486	10.228818690495881	12.980318117957545	12.189206834597025	12.03823313473178	12.045759661382682	9.78463484555752	12.302924464617956	0
AT1G42960	10.221587121264808	10.77066389291676	11.47015043527436	10.84313591111135	11.416797527606061	10.44604940671655	10.071462362556623	10.949097155729207	0
AT1G42970	15.186230331574555	14.594849421754365	16.76120059250411	13.860796010734624	16.155865738963485	15.559825174215375	14.226637972549947	13.948549747245734	0
AT1G42990	9.116343961237467	9.714245517666123	9.854868383260236	9.515699838284043	10.17367713630342	9.111135670234708	8.985841937003341	9.638435913990472	0
AT1G43130	8.388017285345137	9.187352073200497	8.857980995127571	9.984418458801137	9.457380879072533	7.693486957499325	8.199672344836364	10.117643101389092	0
AT1G43170	11.159240650411673	11.569855608330949	12.754052367528924	12.91737207947684	12.001408194392807	11.253256579781153	10.740624044489412	12.524296837662625	0
AT1G43190	9.221587121264808	9.44086916761087	10.321928094887364	9.914385132155443	10.047123912114026	9.098032082960527	8.60733031374961	9.842350343413807	0
AT1G43560	9.715961990255146	9.189824558880018	11.179909090014934	8.499845887083206	10.794415866350102	10.055282435501187	8.951284714966974	7.982993574694309	0
AT1G43580	7.982993574694309	8.0	9.076815597050832	8.945443836377912	8.774787059601174	7.807354922057604	7.442943495848727	9.014020470314932	0
AT1G43620	8.317412613764871	8.754887502163468	8.546894459887637	8.417852514885897	9.485829308701904	7.734709620225838	8.060695931687555	8.233619676759702	0
AT1G43670	11.556506054671928	11.712527000439826	12.658434654697617	11.492854620174748	12.445532219028316	11.533816389433365	11.38586240064146	12.094077685671904	0
AT1G43690	8.761551232444479	9.266786540694902	10.273795599214264	9.3151495622563	9.882643049361839	9.134426320220928	8.59618975614441	9.152284842306582	0
AT1G43700	8.985841937003341	9.430452551665534	10.115043650161713	11.493855449240822	10.095397022792556	9.477758266443887	8.707359132080883	11.874212934830876	0
AT1G43710	9.535275376620802	10.103287808412023	10.92777796208234	9.698704666770343	10.851749041416056	10.130570562805426	9.413627929024171	9.643856189774723	0
AT1G43850	9.731319031025064	9.987264012072536	10.89026427702111	10.96289600533726	10.720244258287568	9.943979914343739	9.087462841250339	10.98370619265935	0
AT1G43860	7.339850002884624	7.672425341971495	8.658211482751796	8.64745842645492	8.658211482751796	7.800899899920305	7.2384047393250786	8.562242424221072	0
AT1G43890	8.73809225962049	9.355351096424812	9.554588851677638	9.7632123668144	9.92035285541508	8.581200581924957	8.848622940429339	9.957102041562287	0
AT1G43900	8.451211111832329	8.784634845557521	9.629356620079609	8.64745842645492	9.629356620079609	8.558420713268664	7.857980995127572	8.276124405274237	0
AT1G44000	9.980139577639157	9.407267764244732	12.424428764037762	8.330916878114618	10.75905593916017	11.324743110494412	9.207014320177533	7.409390936137703	0
