,Mod_Inf,Mod_Lng_Inf,Mod_Ctl,Mod_Lng_Ctl,Genes_diff,Perc_diff
374,mod_merged_lemonchiffon3,1589,mod_merged_lightblue,635,1585,99.74826935179358
375,mod_merged_lemonchiffon3,1589,mod_merged_tan1,33,1589,100
376,mod_merged_lemonchiffon3,1589,mod_merged_antiquewhite3,764,1316,82.81938325991189
377,mod_merged_lemonchiffon3,1589,mod_merged_coral3,2024,1554,97.79735682819383
378,mod_merged_lemonchiffon3,1589,mod_merged_darkolivegreen2,1175,1587,99.87413467589678
379,mod_merged_lemonchiffon3,1589,mod_merged_magenta2,204,1514,95.28005034612964
380,mod_merged_lemonchiffon3,1589,mod_merged_antiquewhite,577,1587,99.87413467589678
381,mod_merged_lemonchiffon3,1589,mod_merged_orange1,95,1589,100
382,mod_merged_lemonchiffon3,1589,mod_merged_coral1,141,1577,99.24480805538074
383,mod_merged_lemonchiffon3,1589,mod_merged_darkolivegreen4,1792,1115,70.16991818753934
384,mod_merged_lemonchiffon3,1589,mod_merged_mediumpurple1,273,1506,94.7765890497168
385,mod_merged_lemonchiffon3,1589,mod_merged_navajowhite3,492,1557,97.98615481434865
386,mod_merged_lemonchiffon3,1589,mod_merged_lightblue1,195,1570,98.80427942101952
387,mod_merged_lemonchiffon3,1589,mod_merged_thistle1,273,1483,93.32913782252989
388,mod_merged_lemonchiffon3,1589,mod_merged_blue3,79,1580,99.43360604153555
389,mod_merged_lemonchiffon3,1589,mod_merged_honeydew1,1047,1514,95.28005034612964
390,mod_merged_lemonchiffon3,1589,mod_merged_mistyrose3,33,1588,99.93706733794839
391,mod_merged_lemonchiffon3,1589,mod_merged_firebrick3,1215,1574,99.05601006922593
392,mod_merged_palevioletred3,62,mod_merged_brown3,39,62,100
393,mod_merged_palevioletred3,62,mod_merged_navajowhite1,87,62,100
394,mod_merged_palevioletred3,62,mod_merged_mediumpurple3,109,62,100
395,mod_merged_palevioletred3,62,mod_merged_firebrick2,210,62,100
396,mod_merged_palevioletred3,62,mod_merged_deepskyblue,834,62,100
397,mod_merged_palevioletred3,62,mod_merged_lightblue,635,62,100
398,mod_merged_palevioletred3,62,mod_merged_tan1,33,62,100
399,mod_merged_palevioletred3,62,mod_merged_antiquewhite3,764,62,100
400,mod_merged_palevioletred3,62,mod_merged_coral3,2024,42,67.74193548387096
401,mod_merged_palevioletred3,62,mod_merged_darkolivegreen2,1175,57,91.93548387096774
402,mod_merged_palevioletred3,62,mod_merged_magenta2,204,61,98.38709677419355
403,mod_merged_palevioletred3,62,mod_merged_antiquewhite,577,62,100
404,mod_merged_palevioletred3,62,mod_merged_orange1,95,62,100
405,mod_merged_palevioletred3,62,mod_merged_coral1,141,62,100
406,mod_merged_palevioletred3,62,mod_merged_darkolivegreen4,1792,62,100
407,mod_merged_palevioletred3,62,mod_merged_mediumpurple1,273,62,100
408,mod_merged_palevioletred3,62,mod_merged_navajowhite3,492,61,98.38709677419355
409,mod_merged_palevioletred3,62,mod_merged_lightblue1,195,60,96.7741935483871
410,mod_merged_palevioletred3,62,mod_merged_thistle1,273,61,98.38709677419355
411,mod_merged_palevioletred3,62,mod_merged_blue3,79,62,100
412,mod_merged_palevioletred3,62,mod_merged_honeydew1,1047,55,88.70967741935483
413,mod_merged_palevioletred3,62,mod_merged_mistyrose3,33,62,100
414,mod_merged_palevioletred3,62,mod_merged_firebrick3,1215,60,96.7741935483871
415,mod_merged_cornsilk2,267,mod_merged_brown3,39,266,99.62546816479401
416,mod_merged_cornsilk2,267,mod_merged_navajowhite1,87,267,100
417,mod_merged_cornsilk2,267,mod_merged_mediumpurple3,109,267,100
418,mod_merged_cornsilk2,267,mod_merged_firebrick2,210,265,99.25093632958801
419,mod_merged_cornsilk2,267,mod_merged_deepskyblue,834,264,98.87640449438203
420,mod_merged_cornsilk2,267,mod_merged_lightblue,635,257,96.25468164794007
421,mod_merged_cornsilk2,267,mod_merged_tan1,33,267,100
422,mod_merged_cornsilk2,267,mod_merged_antiquewhite3,764,265,99.25093632958801
423,mod_merged_cornsilk2,267,mod_merged_coral3,2024,171,64.04494382022472
424,mod_merged_cornsilk2,267,mod_merged_darkolivegreen2,1175,242,90.6367041198502
425,mod_merged_cornsilk2,267,mod_merged_magenta2,204,264,98.87640449438203
426,mod_merged_cornsilk2,267,mod_merged_antiquewhite,577,263,98.50187265917603
427,mod_merged_cornsilk2,267,mod_merged_orange1,95,267,100
428,mod_merged_cornsilk2,267,mod_merged_coral1,141,267,100
429,mod_merged_cornsilk2,267,mod_merged_darkolivegreen4,1792,257,96.25468164794007
430,mod_merged_cornsilk2,267,mod_merged_mediumpurple1,273,267,100
431,mod_merged_cornsilk2,267,mod_merged_navajowhite3,492,264,98.87640449438203
432,mod_merged_cornsilk2,267,mod_merged_lightblue1,195,264,98.87640449438203
433,mod_merged_cornsilk2,267,mod_merged_thistle1,273,264,98.87640449438203
434,mod_merged_cornsilk2,267,mod_merged_blue3,79,267,100
435,mod_merged_cornsilk2,267,mod_merged_honeydew1,1047,233,87.26591760299625
436,mod_merged_cornsilk2,267,mod_merged_mistyrose3,33,267,100
437,mod_merged_cornsilk2,267,mod_merged_firebrick3,1215,260,97.37827715355806
438,mod_merged_lightsteelblue,540,mod_merged_brown3,39,539,99.81481481481481
439,mod_merged_lightsteelblue,540,mod_merged_navajowhite1,87,540,100
440,mod_merged_lightsteelblue,540,mod_merged_mediumpurple3,109,540,100
441,mod_merged_lightsteelblue,540,mod_merged_firebrick2,210,537,99.44444444444444
442,mod_merged_lightsteelblue,540,mod_merged_deepskyblue,834,537,99.44444444444444
443,mod_merged_lightsteelblue,540,mod_merged_lightblue,635,515,95.37037037037037
444,mod_merged_lightsteelblue,540,mod_merged_tan1,33,540,100
445,mod_merged_lightsteelblue,540,mod_merged_antiquewhite3,764,537,99.44444444444444
446,mod_merged_lightsteelblue,540,mod_merged_coral3,2024,407,75.37037037037037
447,mod_merged_lightsteelblue,540,mod_merged_darkolivegreen2,1175,453,83.88888888888889
448,mod_merged_lightsteelblue,540,mod_merged_magenta2,204,536,99.25925925925925
449,mod_merged_lightsteelblue,540,mod_merged_antiquewhite,577,523,96.85185185185185
450,mod_merged_lightsteelblue,540,mod_merged_orange1,95,537,99.44444444444444
451,mod_merged_lightsteelblue,540,mod_merged_coral1,141,538,99.62962962962963
452,mod_merged_lightsteelblue,540,mod_merged_darkolivegreen4,1792,537,99.44444444444444
453,mod_merged_lightsteelblue,540,mod_merged_mediumpurple1,273,540,100
454,mod_merged_lightsteelblue,540,mod_merged_navajowhite3,492,536,99.25925925925925
455,mod_merged_lightsteelblue,540,mod_merged_lightblue1,195,538,99.62962962962963
456,mod_merged_lightsteelblue,540,mod_merged_thistle1,273,537,99.44444444444444
457,mod_merged_lightsteelblue,540,mod_merged_blue3,79,540,100
458,mod_merged_lightsteelblue,540,mod_merged_honeydew1,1047,494,91.48148148148148
459,mod_merged_lightsteelblue,540,mod_merged_mistyrose3,33,540,100
460,mod_merged_lightsteelblue,540,mod_merged_firebrick3,1215,535,99.07407407407408
461,mod_merged_darkolivegreen2,256,mod_merged_brown3,39,256,100
462,mod_merged_darkolivegreen2,256,mod_merged_navajowhite1,87,256,100
463,mod_merged_darkolivegreen2,256,mod_merged_mediumpurple3,109,255,99.609375
464,mod_merged_darkolivegreen2,256,mod_merged_firebrick2,210,256,100
465,mod_merged_darkolivegreen2,256,mod_merged_deepskyblue,834,247,96.484375
466,mod_merged_darkolivegreen2,256,mod_merged_lightblue,635,251,98.046875
467,mod_merged_darkolivegreen2,256,mod_merged_tan1,33,254,99.21875
468,mod_merged_darkolivegreen2,256,mod_merged_antiquewhite3,764,252,98.4375
469,mod_merged_darkolivegreen2,256,mod_merged_coral3,2024,239,93.359375
470,mod_merged_darkolivegreen2,256,mod_merged_darkolivegreen2,1175,242,94.53125
471,mod_merged_darkolivegreen2,256,mod_merged_magenta2,204,255,99.609375
472,mod_merged_darkolivegreen2,256,mod_merged_antiquewhite,577,242,94.53125
473,mod_merged_darkolivegreen2,256,mod_merged_orange1,95,255,99.609375
474,mod_merged_darkolivegreen2,256,mod_merged_coral1,141,254,99.21875
475,mod_merged_darkolivegreen2,256,mod_merged_darkolivegreen4,1792,251,98.046875
476,mod_merged_darkolivegreen2,256,mod_merged_mediumpurple1,273,255,99.609375
477,mod_merged_darkolivegreen2,256,mod_merged_navajowhite3,492,252,98.4375
478,mod_merged_darkolivegreen2,256,mod_merged_lightblue1,195,254,99.21875
479,mod_merged_darkolivegreen2,256,mod_merged_thistle1,273,255,99.609375
480,mod_merged_darkolivegreen2,256,mod_merged_blue3,79,256,100
481,mod_merged_darkolivegreen2,256,mod_merged_honeydew1,1047,250,97.65625
482,mod_merged_darkolivegreen2,256,mod_merged_mistyrose3,33,256,100
483,mod_merged_darkolivegreen2,256,mod_merged_firebrick3,1215,232,90.625
484,mod_merged_hotpink3,1098,mod_merged_brown3,39,1092,99.4535519125683
485,mod_merged_hotpink3,1098,mod_merged_navajowhite1,87,1098,100
486,mod_merged_hotpink3,1098,mod_merged_mediumpurple3,109,1098,100
487,mod_merged_hotpink3,1098,mod_merged_firebrick2,210,1084,98.72495446265938
488,mod_merged_hotpink3,1098,mod_merged_deepskyblue,834,1057,96.26593806921676
489,mod_merged_hotpink3,1098,mod_merged_lightblue,635,1025,93.35154826958106
490,mod_merged_hotpink3,1098,mod_merged_tan1,33,1097,99.90892531876139
491,mod_merged_hotpink3,1098,mod_merged_antiquewhite3,764,1093,99.54462659380692
492,mod_merged_hotpink3,1098,mod_merged_coral3,2024,924,84.15300546448087
493,mod_merged_hotpink3,1098,mod_merged_darkolivegreen2,1175,935,85.15482695810564
494,mod_merged_hotpink3,1098,mod_merged_magenta2,204,1097,99.90892531876139
495,mod_merged_hotpink3,1098,mod_merged_antiquewhite,577,1005,91.53005464480874
496,mod_merged_hotpink3,1098,mod_merged_orange1,95,1089,99.18032786885246
497,mod_merged_hotpink3,1098,mod_merged_coral1,141,1097,99.90892531876139
498,mod_merged_hotpink3,1098,mod_merged_darkolivegreen4,1792,1082,98.54280510018215
499,mod_merged_hotpink3,1098,mod_merged_mediumpurple1,273,1096,99.81785063752277
500,mod_merged_hotpink3,1098,mod_merged_navajowhite3,492,1069,97.35883424408014
501,mod_merged_hotpink3,1098,mod_merged_lightblue1,195,1095,99.72677595628416
502,mod_merged_hotpink3,1098,mod_merged_thistle1,273,1096,99.81785063752277
503,mod_merged_hotpink3,1098,mod_merged_blue3,79,1098,100
504,mod_merged_hotpink3,1098,mod_merged_honeydew1,1047,1050,95.62841530054645
505,mod_merged_hotpink3,1098,mod_merged_mistyrose3,33,1098,100
506,mod_merged_hotpink3,1098,mod_merged_firebrick3,1215,981,89.34426229508196
507,mod_merged_antiquewhite,135,mod_merged_brown3,39,134,99.25925925925925
508,mod_merged_antiquewhite,135,mod_merged_navajowhite1,87,135,100
509,mod_merged_antiquewhite,135,mod_merged_mediumpurple3,109,135,100
510,mod_merged_antiquewhite,135,mod_merged_firebrick2,210,135,100
511,mod_merged_antiquewhite,135,mod_merged_deepskyblue,834,132,97.77777777777777
512,mod_merged_antiquewhite,135,mod_merged_lightblue,635,131,97.03703703703704
513,mod_merged_antiquewhite,135,mod_merged_tan1,33,135,100
514,mod_merged_antiquewhite,135,mod_merged_antiquewhite3,764,134,99.25925925925925
515,mod_merged_antiquewhite,135,mod_merged_coral3,2024,124,91.85185185185185
516,mod_merged_antiquewhite,135,mod_merged_darkolivegreen2,1175,126,93.33333333333333
517,mod_merged_antiquewhite,135,mod_merged_magenta2,204,135,100
518,mod_merged_antiquewhite,135,mod_merged_antiquewhite,577,133,98.51851851851852
519,mod_merged_antiquewhite,135,mod_merged_orange1,95,135,100
520,mod_merged_antiquewhite,135,mod_merged_coral1,141,135,100
521,mod_merged_antiquewhite,135,mod_merged_darkolivegreen4,1792,123,91.11111111111111
522,mod_merged_antiquewhite,135,mod_merged_mediumpurple1,273,135,100
523,mod_merged_antiquewhite,135,mod_merged_navajowhite3,492,135,100
524,mod_merged_antiquewhite,135,mod_merged_lightblue1,195,135,100
525,mod_merged_antiquewhite,135,mod_merged_thistle1,273,135,100
526,mod_merged_antiquewhite,135,mod_merged_blue3,79,135,100
527,mod_merged_antiquewhite,135,mod_merged_honeydew1,1047,134,99.25925925925925
528,mod_merged_antiquewhite,135,mod_merged_mistyrose3,33,135,100
529,mod_merged_antiquewhite,135,mod_merged_firebrick3,1215,127,94.07407407407408
530,mod_merged_darkolivegreen4,597,mod_merged_brown3,39,595,99.66499162479062
531,mod_merged_darkolivegreen4,597,mod_merged_navajowhite1,87,595,99.66499162479062
532,mod_merged_darkolivegreen4,597,mod_merged_mediumpurple3,109,596,99.83249581239531
533,mod_merged_darkolivegreen4,597,mod_merged_firebrick2,210,586,98.1574539363484
534,mod_merged_darkolivegreen4,597,mod_merged_deepskyblue,834,562,94.13735343383584
535,mod_merged_darkolivegreen4,597,mod_merged_lightblue,635,592,99.16247906197655
536,mod_merged_darkolivegreen4,597,mod_merged_tan1,33,597,100
537,mod_merged_darkolivegreen4,597,mod_merged_antiquewhite3,764,522,87.43718592964824
538,mod_merged_darkolivegreen4,597,mod_merged_coral3,2024,568,95.14237855946399
539,mod_merged_darkolivegreen4,597,mod_merged_darkolivegreen2,1175,592,99.16247906197655
540,mod_merged_darkolivegreen4,597,mod_merged_magenta2,204,570,95.47738693467336
541,mod_merged_darkolivegreen4,597,mod_merged_antiquewhite,577,597,100
542,mod_merged_darkolivegreen4,597,mod_merged_orange1,95,594,99.49748743718592
543,mod_merged_darkolivegreen4,597,mod_merged_coral1,141,594,99.49748743718592
544,mod_merged_darkolivegreen4,597,mod_merged_darkolivegreen4,1792,497,83.24958123953098
545,mod_merged_darkolivegreen4,597,mod_merged_mediumpurple1,273,586,98.1574539363484
546,mod_merged_darkolivegreen4,597,mod_merged_navajowhite3,492,574,96.14740368509213
547,mod_merged_darkolivegreen4,597,mod_merged_lightblue1,195,578,96.81742043551088
548,mod_merged_darkolivegreen4,597,mod_merged_thistle1,273,567,94.9748743718593
549,mod_merged_darkolivegreen4,597,mod_merged_blue3,79,595,99.66499162479062
550,mod_merged_darkolivegreen4,597,mod_merged_honeydew1,1047,540,90.45226130653266
551,mod_merged_darkolivegreen4,597,mod_merged_mistyrose3,33,596,99.83249581239531
552,mod_merged_darkolivegreen4,597,mod_merged_firebrick3,1215,587,98.3249581239531
553,mod_merged_green1,1429,mod_merged_brown3,39,1424,99.65010496850945
554,mod_merged_green1,1429,mod_merged_navajowhite1,87,1429,100
555,mod_merged_green1,1429,mod_merged_mediumpurple3,109,1426,99.79006298110566
556,mod_merged_green1,1429,mod_merged_firebrick2,210,1424,99.65010496850945
557,mod_merged_green1,1429,mod_merged_deepskyblue,834,1355,94.82155353393982
558,mod_merged_green1,1429,mod_merged_lightblue,635,1382,96.71098670398881
559,mod_merged_green1,1429,mod_merged_tan1,33,1422,99.51014695591323
560,mod_merged_green1,1429,mod_merged_antiquewhite3,764,1421,99.44016794961512
561,mod_merged_green1,1429,mod_merged_coral3,2024,1325,92.7221833449965
562,mod_merged_green1,1429,mod_merged_darkolivegreen2,1175,1278,89.4331700489853
563,mod_merged_green1,1429,mod_merged_magenta2,204,1428,99.93002099370189
564,mod_merged_green1,1429,mod_merged_antiquewhite,577,1298,90.83275017494752
565,mod_merged_green1,1429,mod_merged_orange1,95,1416,99.09027291812457
566,mod_merged_green1,1429,mod_merged_coral1,141,1420,99.370188943317
567,mod_merged_green1,1429,mod_merged_darkolivegreen4,1792,1398,97.83065080475858
568,mod_merged_green1,1429,mod_merged_mediumpurple1,273,1427,99.86004198740378
569,mod_merged_green1,1429,mod_merged_navajowhite3,492,1416,99.09027291812457
570,mod_merged_green1,1429,mod_merged_lightblue1,195,1427,99.86004198740378
571,mod_merged_green1,1429,mod_merged_thistle1,273,1426,99.79006298110566
572,mod_merged_green1,1429,mod_merged_blue3,79,1427,99.86004198740378
573,mod_merged_green1,1429,mod_merged_honeydew1,1047,1407,98.46046186144157
574,mod_merged_green1,1429,mod_merged_mistyrose3,33,1426,99.79006298110566
575,mod_merged_green1,1429,mod_merged_firebrick3,1215,1162,81.31560531840448
576,mod_merged_mediumpurple1,189,mod_merged_brown3,39,189,100
577,mod_merged_mediumpurple1,189,mod_merged_navajowhite1,87,189,100
578,mod_merged_mediumpurple1,189,mod_merged_mediumpurple3,109,188,99.47089947089947
579,mod_merged_mediumpurple1,189,mod_merged_firebrick2,210,179,94.70899470899471
580,mod_merged_mediumpurple1,189,mod_merged_deepskyblue,834,178,94.17989417989418
581,mod_merged_mediumpurple1,189,mod_merged_lightblue,635,170,89.94708994708995
582,mod_merged_mediumpurple1,189,mod_merged_tan1,33,189,100
583,mod_merged_mediumpurple1,189,mod_merged_antiquewhite3,764,186,98.41269841269842
584,mod_merged_mediumpurple1,189,mod_merged_coral3,2024,164,86.77248677248677
585,mod_merged_mediumpurple1,189,mod_merged_darkolivegreen2,1175,175,92.5925925925926
586,mod_merged_mediumpurple1,189,mod_merged_magenta2,204,189,100
587,mod_merged_mediumpurple1,189,mod_merged_antiquewhite,577,185,97.88359788359789
588,mod_merged_mediumpurple1,189,mod_merged_orange1,95,187,98.94179894179894
589,mod_merged_mediumpurple1,189,mod_merged_coral1,141,189,100
590,mod_merged_mediumpurple1,189,mod_merged_darkolivegreen4,1792,183,96.82539682539682
591,mod_merged_mediumpurple1,189,mod_merged_mediumpurple1,273,188,99.47089947089947
592,mod_merged_mediumpurple1,189,mod_merged_navajowhite3,492,181,95.76719576719577
593,mod_merged_mediumpurple1,189,mod_merged_lightblue1,195,188,99.47089947089947
594,mod_merged_mediumpurple1,189,mod_merged_thistle1,273,189,100
595,mod_merged_mediumpurple1,189,mod_merged_blue3,79,189,100
596,mod_merged_mediumpurple1,189,mod_merged_honeydew1,1047,172,91.005291005291
597,mod_merged_mediumpurple1,189,mod_merged_mistyrose3,33,189,100
598,mod_merged_mediumpurple1,189,mod_merged_firebrick3,1215,172,91.005291005291
599,mod_merged_palevioletred1,368,mod_merged_brown3,39,368,100
600,mod_merged_palevioletred1,368,mod_merged_navajowhite1,87,364,98.91304347826087
601,mod_merged_palevioletred1,368,mod_merged_mediumpurple3,109,365,99.18478260869566
602,mod_merged_palevioletred1,368,mod_merged_firebrick2,210,365,99.18478260869566
603,mod_merged_palevioletred1,368,mod_merged_deepskyblue,834,358,97.28260869565217
604,mod_merged_palevioletred1,368,mod_merged_lightblue,635,365,99.18478260869566
605,mod_merged_palevioletred1,368,mod_merged_tan1,33,368,100
606,mod_merged_palevioletred1,368,mod_merged_antiquewhite3,764,345,93.75
607,mod_merged_palevioletred1,368,mod_merged_coral3,2024,316,85.8695652173913
608,mod_merged_palevioletred1,368,mod_merged_darkolivegreen2,1175,365,99.18478260869566
609,mod_merged_palevioletred1,368,mod_merged_magenta2,204,348,94.56521739130434
610,mod_merged_palevioletred1,368,mod_merged_antiquewhite,577,366,99.45652173913044
611,mod_merged_palevioletred1,368,mod_merged_orange1,95,365,99.18478260869566
612,mod_merged_palevioletred1,368,mod_merged_coral1,141,365,99.18478260869566
613,mod_merged_palevioletred1,368,mod_merged_darkolivegreen4,1792,322,87.5
614,mod_merged_palevioletred1,368,mod_merged_mediumpurple1,273,366,99.45652173913044
615,mod_merged_palevioletred1,368,mod_merged_navajowhite3,492,358,97.28260869565217
616,mod_merged_palevioletred1,368,mod_merged_lightblue1,195,362,98.3695652173913
617,mod_merged_palevioletred1,368,mod_merged_thistle1,273,355,96.46739130434783
618,mod_merged_palevioletred1,368,mod_merged_blue3,79,368,100
619,mod_merged_palevioletred1,368,mod_merged_honeydew1,1047,306,83.15217391304348
620,mod_merged_palevioletred1,368,mod_merged_mistyrose3,33,367,99.72826086956522
621,mod_merged_palevioletred1,368,mod_merged_firebrick3,1215,366,99.45652173913044
622,mod_merged_chocolate2,573,mod_merged_brown3,39,572,99.82547993019197
623,mod_merged_chocolate2,573,mod_merged_navajowhite1,87,572,99.82547993019197
624,mod_merged_chocolate2,573,mod_merged_mediumpurple3,109,573,100
625,mod_merged_chocolate2,573,mod_merged_firebrick2,210,566,98.77835951134381
626,mod_merged_chocolate2,573,mod_merged_deepskyblue,834,546,95.28795811518324
627,mod_merged_chocolate2,573,mod_merged_lightblue,635,533,93.01919720767889
628,mod_merged_chocolate2,573,mod_merged_tan1,33,573,100
629,mod_merged_chocolate2,573,mod_merged_antiquewhite3,764,565,98.60383944153578
630,mod_merged_chocolate2,573,mod_merged_coral3,2024,495,86.38743455497382
631,mod_merged_chocolate2,573,mod_merged_darkolivegreen2,1175,506,88.30715532286213
632,mod_merged_chocolate2,573,mod_merged_magenta2,204,573,100
633,mod_merged_chocolate2,573,mod_merged_antiquewhite,577,557,97.20767888307155
634,mod_merged_chocolate2,573,mod_merged_orange1,95,572,99.82547993019197
635,mod_merged_chocolate2,573,mod_merged_coral1,141,572,99.82547993019197
636,mod_merged_chocolate2,573,mod_merged_darkolivegreen4,1792,555,96.8586387434555
637,mod_merged_chocolate2,573,mod_merged_mediumpurple1,273,573,100
638,mod_merged_chocolate2,573,mod_merged_navajowhite3,492,551,96.16055846422339
639,mod_merged_chocolate2,573,mod_merged_lightblue1,195,567,98.95287958115183
640,mod_merged_chocolate2,573,mod_merged_thistle1,273,570,99.47643979057591
641,mod_merged_chocolate2,573,mod_merged_blue3,79,573,100
642,mod_merged_chocolate2,573,mod_merged_honeydew1,1047,540,94.24083769633508
643,mod_merged_chocolate2,573,mod_merged_mistyrose3,33,573,100
644,mod_merged_chocolate2,573,mod_merged_firebrick3,1215,530,92.4956369982548
645,mod_merged_thistle1,190,mod_merged_brown3,39,190,100
646,mod_merged_thistle1,190,mod_merged_navajowhite1,87,175,92.10526315789474
647,mod_merged_thistle1,190,mod_merged_mediumpurple3,109,190,100
648,mod_merged_thistle1,190,mod_merged_firebrick2,210,190,100
649,mod_merged_thistle1,190,mod_merged_deepskyblue,834,183,96.3157894736842
650,mod_merged_thistle1,190,mod_merged_lightblue,635,189,99.47368421052632
651,mod_merged_thistle1,190,mod_merged_tan1,33,190,100
652,mod_merged_thistle1,190,mod_merged_antiquewhite3,764,177,93.15789473684211
653,mod_merged_thistle1,190,mod_merged_coral3,2024,187,98.42105263157895
654,mod_merged_thistle1,190,mod_merged_darkolivegreen2,1175,190,100
655,mod_merged_thistle1,190,mod_merged_magenta2,204,189,99.47368421052632
656,mod_merged_thistle1,190,mod_merged_antiquewhite,577,190,100
657,mod_merged_thistle1,190,mod_merged_orange1,95,190,100
658,mod_merged_thistle1,190,mod_merged_coral1,141,183,96.3157894736842
659,mod_merged_thistle1,190,mod_merged_darkolivegreen4,1792,123,64.73684210526316
660,mod_merged_thistle1,190,mod_merged_mediumpurple1,273,170,89.47368421052632
661,mod_merged_thistle1,190,mod_merged_navajowhite3,492,188,98.94736842105263
662,mod_merged_thistle1,190,mod_merged_lightblue1,195,189,99.47368421052632
663,mod_merged_thistle1,190,mod_merged_thistle1,273,186,97.89473684210526
664,mod_merged_thistle1,190,mod_merged_blue3,79,182,95.78947368421052
665,mod_merged_thistle1,190,mod_merged_honeydew1,1047,188,98.94736842105263
666,mod_merged_thistle1,190,mod_merged_mistyrose3,33,189,99.47368421052632
667,mod_merged_thistle1,190,mod_merged_firebrick3,1215,189,99.47368421052632
668,mod_merged_green3,472,mod_merged_brown3,39,472,100
669,mod_merged_green3,472,mod_merged_navajowhite1,87,472,100
670,mod_merged_green3,472,mod_merged_mediumpurple3,109,472,100
671,mod_merged_green3,472,mod_merged_firebrick2,210,472,100
672,mod_merged_green3,472,mod_merged_deepskyblue,834,452,95.76271186440678
673,mod_merged_green3,472,mod_merged_lightblue,635,468,99.15254237288136
674,mod_merged_green3,472,mod_merged_tan1,33,472,100
675,mod_merged_green3,472,mod_merged_antiquewhite3,764,468,99.15254237288136
676,mod_merged_green3,472,mod_merged_coral3,2024,456,96.61016949152543
677,mod_merged_green3,472,mod_merged_darkolivegreen2,1175,465,98.51694915254237
678,mod_merged_green3,472,mod_merged_magenta2,204,472,100
679,mod_merged_green3,472,mod_merged_antiquewhite,577,465,98.51694915254237
680,mod_merged_green3,472,mod_merged_orange1,95,470,99.57627118644068
681,mod_merged_green3,472,mod_merged_coral1,141,471,99.78813559322033
682,mod_merged_green3,472,mod_merged_darkolivegreen4,1792,460,97.45762711864407
683,mod_merged_green3,472,mod_merged_mediumpurple1,273,470,99.57627118644068
684,mod_merged_green3,472,mod_merged_navajowhite3,492,465,98.51694915254237
685,mod_merged_green3,472,mod_merged_lightblue1,195,471,99.78813559322033
686,mod_merged_green3,472,mod_merged_thistle1,273,470,99.57627118644068
687,mod_merged_green3,472,mod_merged_blue3,79,472,100
688,mod_merged_green3,472,mod_merged_honeydew1,1047,468,99.15254237288136
689,mod_merged_green3,472,mod_merged_mistyrose3,33,472,100
690,mod_merged_green3,472,mod_merged_firebrick3,1215,425,90.04237288135593
691,mod_merged_dodgerblue4,592,mod_merged_brown3,39,591,99.83108108108108
692,mod_merged_dodgerblue4,592,mod_merged_navajowhite1,87,591,99.83108108108108
693,mod_merged_dodgerblue4,592,mod_merged_mediumpurple3,109,589,99.49324324324324
694,mod_merged_dodgerblue4,592,mod_merged_firebrick2,210,582,98.3108108108108
695,mod_merged_dodgerblue4,592,mod_merged_deepskyblue,834,552,93.24324324324324
696,mod_merged_dodgerblue4,592,mod_merged_lightblue,635,560,94.5945945945946
697,mod_merged_dodgerblue4,592,mod_merged_tan1,33,592,100
698,mod_merged_dodgerblue4,592,mod_merged_antiquewhite3,764,567,95.77702702702703
699,mod_merged_dodgerblue4,592,mod_merged_coral3,2024,540,91.21621621621621
700,mod_merged_dodgerblue4,592,mod_merged_darkolivegreen2,1175,580,97.97297297297297
701,mod_merged_dodgerblue4,592,mod_merged_magenta2,204,586,98.98648648648648
702,mod_merged_dodgerblue4,592,mod_merged_antiquewhite,577,585,98.81756756756756
703,mod_merged_dodgerblue4,592,mod_merged_orange1,95,591,99.83108108108108
704,mod_merged_dodgerblue4,592,mod_merged_coral1,141,588,99.32432432432432
705,mod_merged_dodgerblue4,592,mod_merged_darkolivegreen4,1792,505,85.30405405405405
706,mod_merged_dodgerblue4,592,mod_merged_mediumpurple1,273,591,99.83108108108108
707,mod_merged_dodgerblue4,592,mod_merged_navajowhite3,492,560,94.5945945945946
708,mod_merged_dodgerblue4,592,mod_merged_lightblue1,195,574,96.95945945945945
709,mod_merged_dodgerblue4,592,mod_merged_thistle1,273,585,98.81756756756756
710,mod_merged_dodgerblue4,592,mod_merged_blue3,79,592,100
711,mod_merged_dodgerblue4,592,mod_merged_honeydew1,1047,524,88.51351351351352
712,mod_merged_dodgerblue4,592,mod_merged_mistyrose3,33,591,99.83108108108108
713,mod_merged_dodgerblue4,592,mod_merged_firebrick3,1215,575,97.12837837837837
714,mod_merged_mistyrose3,386,mod_merged_brown3,39,386,100
715,mod_merged_mistyrose3,386,mod_merged_navajowhite1,87,383,99.22279792746114
716,mod_merged_mistyrose3,386,mod_merged_mediumpurple3,109,375,97.15025906735751
717,mod_merged_mistyrose3,386,mod_merged_firebrick2,210,385,99.74093264248705
718,mod_merged_mistyrose3,386,mod_merged_deepskyblue,834,361,93.52331606217616
719,mod_merged_mistyrose3,386,mod_merged_lightblue,635,383,99.22279792746114
720,mod_merged_mistyrose3,386,mod_merged_tan1,33,386,100
721,mod_merged_mistyrose3,386,mod_merged_antiquewhite3,764,362,93.78238341968913
722,mod_merged_mistyrose3,386,mod_merged_coral3,2024,369,95.5958549222798
723,mod_merged_mistyrose3,386,mod_merged_darkolivegreen2,1175,383,99.22279792746114
724,mod_merged_mistyrose3,386,mod_merged_magenta2,204,381,98.70466321243524
